Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,150.7,150.7,150.7,150.7
153.93,150.7,150.82,150.71,150.82
293.93,150.7,150.94,150.73,150.94
433.93,150.7,151.05,150.75,151.05
583.93,150.7,151.18,150.78,151.18
723.93,150.7,151.29,150.8,151.29
873.93,150.7,151.5,150.84,151.5
1013.9,150.71,151.69,150.88,151.69
1153.9,150.71,151.9,150.93,151.9
1303.9,150.72,152.15,150.99,152.15
1443.9,150.72,152.38,151.05,152.38
1593.9,150.73,152.75,151.13,152.75
1733.9,150.75,153.1,151.22,153.1
1873.9,150.76,153.48,151.32,153.48
2023.9,150.78,153.93,151.44,153.93
2163.9,150.8,154.36,151.55,154.36
2313.9,150.83,155.02,151.71,155.02
2453.9,150.87,155.63,151.87,155.63
2593.9,150.9,156.33,152.05,156.33
2743.9,150.95,157.15,152.27,157.15
2883.9,151.0,157.93,152.49,157.93
3033.9,151.06,159.03,152.77,159.03
3173.9,151.13,160.07,153.06,160.07
3313.9,151.2,161.27,153.38,161.27
3463.9,151.29,162.71,153.77,162.71
3603.9,151.39,164.07,154.17,164.07
3753.9,151.51,166.03,154.67,166.03
3893.9,151.64,167.88,155.19,167.88
4033.9,151.78,169.96,155.76,169.96
4183.9,151.95,172.43,156.45,172.43
4323.9,152.13,174.76,157.14,174.76
4473.9,152.35,177.92,157.99,177.92
4613.9,152.58,180.88,158.86,180.88
4753.9,152.84,184.27,159.81,184.27
4903.9,153.15,188.35,160.97,188.35
5043.9,153.47,192.18,162.13,192.18
5193.9,153.86,197.16,163.5,197.16
5333.9,154.26,201.82,164.88,201.82
5473.9,154.7,206.98,166.38,206.98
5623.9,155.23,213.04,168.16,213.04
5763.9,155.77,218.73,169.94,218.73
5913.9,156.42,225.84,172.04,225.84
6053.9,157.08,232.5,174.15,232.5
6193.9,157.81,239.62,176.4,239.62
6343.9,158.66,247.72,178.91,247.72
6483.9,159.53,255.29,181.4,255.29
6633.9,160.55,264.11,184.27,264.11
6773.9,161.59,272.36,187.09,272.36
6913.9,162.71,280.78,190.05,280.78
7063.9,164.01,290.02,193.29,290.02
7203.9,165.31,298.62,196.42,298.62
7353.9,166.81,307.84,199.9,307.84
7493.9,168.3,316.45,203.26,316.45
7633.9,169.9,324.88,206.71,324.88
7783.9,171.71,333.78,210.4,333.78
7923.9,173.49,342.02,213.89,342.02
8073.9,175.5,350.15,217.66,350.15
8213.9,177.48,357.73,221.24,357.73
8353.9,179.55,364.86,224.84,364.86
8503.9,181.88,372.04,228.7,372.04
8643.9,184.11,378.76,232.2,378.76
8793.9,186.58,384.88,235.89,384.88
8933.9,188.96,390.58,239.34,390.58
9073.9,191.42,395.77,242.78,395.77
9223.9,194.13,400.8,246.4,400.8
9363.9,196.72,405.48,249.77,405.48
9513.9,199.57,409.62,253.31,409.62
9653.9,202.29,413.47,256.57,413.47
9793.9,205.06,416.89,259.8,416.89
9943.9,208.04,420.17,263.13,420.17
10084.0,210.79,423.16,266.09,423.16
10234.0,213.76,425.72,269.2,425.72
10374.0,216.56,428.11,272.06,428.11
10514.0,219.38,430.22,274.88,430.22
10664.0,222.42,432.19,277.83,432.19
10804.0,225.26,434.02,280.55,434.02
10954.0,228.32,435.51,283.4,435.51
11094.0,231.18,436.89,286.0,436.89
11234.0,234.03,438.11,288.57,438.11
11384.0,237.09,439.26,291.25,439.26
11524.0,239.93,440.32,293.73,440.32
11674.0,242.97,441.18,296.31,441.18
11814.0,245.79,441.98,298.69,441.98
11954.0,248.6,442.7,301.02,442.7
12104.0,251.59,443.39,303.48,443.39
12244.0,254.25,444.05,305.71,444.05
12394.0,257.04,444.54,308.01,444.54
12534.0,259.62,444.99,310.11,444.99
12674.0,262.18,445.4,312.16,445.4
12824.0,264.9,445.8,314.33,445.8
12964.0,267.42,446.17,316.31,446.17
13114.0,270.09,446.44,318.4,446.44
13254.0,272.56,446.69,320.31,446.69
13394.0,275.01,446.98,322.2,446.98
13544.0,277.61,447.34,324.19,447.34
13684.0,280.0,447.66,326.03,447.66
13834.0,282.54,447.81,327.96,447.81
13974.0,284.87,447.94,329.73,447.94
14114.0,287.19,448.06,331.47,448.06
14264.0,289.63,448.16,333.3,448.16
14400.0,291.83,448.26,334.94,448.26
