Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,300.0,300.0,300.0,300.0
153.99,300.0,301.37,300.12,301.37
293.99,300.0,302.65,300.29,302.65
433.99,300.0,303.93,300.51,303.93
583.99,300.0,305.3,300.77,305.3
723.99,300.0,306.58,301.04,306.58
873.99,300.01,307.96,301.36,307.96
1014.0,300.03,309.24,301.68,309.24
1154.0,300.05,310.53,302.02,310.53
1304.0,300.09,311.9,302.4,311.9
1444.0,300.14,313.19,302.78,313.19
1594.0,300.21,314.57,303.19,314.57
1734.0,300.28,315.85,303.6,315.85
1874.0,300.37,317.14,304.02,317.14
2024.0,300.49,318.52,304.48,318.52
2164.0,300.61,319.8,304.93,319.8
2314.0,300.76,321.18,305.42,321.18
2454.0,300.92,322.47,305.9,322.47
2594.0,301.09,323.76,306.38,323.76
2744.0,301.29,325.14,306.92,325.14
2884.0,301.49,326.42,307.43,326.42
3034.0,301.73,327.8,307.99,327.8
3174.0,301.96,329.09,308.53,329.09
3314.0,302.21,330.38,309.07,330.38
3464.0,302.5,331.76,309.67,331.76
3604.0,302.78,333.05,310.24,333.05
3754.0,303.1,334.43,310.86,334.43
3894.0,303.41,335.72,311.45,335.72
4034.0,303.74,337.0,312.05,337.0
4184.0,304.11,338.38,312.71,338.38
4324.0,304.46,339.67,313.33,339.67
4474.0,304.86,341.05,314.01,341.05
4614.0,305.24,342.34,314.65,342.34
4754.0,305.64,343.63,315.3,343.63
4904.0,306.08,345.02,316.01,345.02
5044.0,306.5,346.31,316.66,346.31
5194.0,306.96,347.69,317.37,347.69
5334.0,307.41,348.98,318.04,348.98
5474.0,307.86,350.27,318.72,350.27
5624.0,308.36,351.65,319.46,351.65
5764.0,308.84,352.94,320.17,352.94
5914.0,309.37,354.32,320.93,354.32
6054.0,309.87,355.61,321.65,355.61
6194.0,310.38,356.9,322.38,356.9
6344.0,310.94,358.29,323.17,358.29
6484.0,311.47,359.58,323.92,359.58
6634.0,312.06,360.96,324.73,360.96
6774.0,312.61,362.25,325.49,362.25
6914.0,313.18,363.54,326.26,363.54
7064.0,313.8,364.92,327.09,364.92
7204.0,314.38,366.21,327.88,366.21
7354.0,315.02,367.6,328.73,367.6
7494.0,315.63,368.89,329.53,368.89
7634.0,316.25,370.18,330.34,370.18
7784.0,316.92,371.56,331.22,371.56
7924.0,317.56,372.85,332.04,372.85
8074.0,318.25,374.23,332.93,374.23
8214.0,318.91,375.53,333.76,375.53
8354.0,319.57,376.82,334.61,376.82
8504.0,320.3,378.2,335.52,378.2
8644.0,320.98,379.49,336.37,379.49
8794.0,321.72,380.88,337.3,380.88
8934.0,322.42,382.17,338.17,382.17
9074.0,323.14,383.46,339.04,383.46
9224.0,323.91,384.84,339.99,384.84
9364.0,324.63,386.13,340.88,386.13
9514.0,325.42,387.52,341.83,387.52
9654.0,326.17,388.81,342.73,388.81
9794.0,326.92,390.1,343.64,390.1
9944.0,327.71,391.5,344.57,391.5
10084.0,328.46,392.79,345.45,392.79
10234.0,329.27,394.18,346.41,394.18
10374.0,330.03,395.47,347.31,395.47
10514.0,330.79,396.76,348.21,396.76
10664.0,331.62,398.15,349.19,398.15
10804.0,332.4,399.41,350.1,399.41
10954.0,333.24,399.45,350.98,399.45
11094.0,334.03,399.46,351.74,399.46
11234.0,334.82,399.48,352.47,399.48
11384.0,335.68,399.49,353.22,399.49
11524.0,336.49,399.5,353.9,399.5
11674.0,337.36,399.51,354.61,399.51
11814.0,338.17,399.52,355.25,399.52
11954.0,338.98,399.52,355.89,399.52
12104.0,339.84,399.53,356.55,399.53
12244.0,340.65,399.54,357.16,399.54
12394.0,341.5,399.55,357.8,399.55
12534.0,342.29,399.55,358.39,399.55
12674.0,343.07,399.56,358.97,399.56
12824.0,343.89,399.57,359.58,399.57
12964.0,344.66,399.57,360.13,399.57
13114.0,345.47,399.58,360.72,399.58
13254.0,346.21,399.58,361.27,399.58
13394.0,346.95,399.59,361.8,399.59
13544.0,347.72,399.6,362.37,399.6
13684.0,348.44,399.6,362.88,399.6
13834.0,349.2,399.61,363.43,399.61
13974.0,349.89,399.61,363.94,399.61
14114.0,350.58,399.62,364.43,399.62
14264.0,351.31,399.62,364.96,399.62
14400.0,351.96,399.63,365.42,399.63
