Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,160.0,160.0,160.0,160.0
160.95,160.0,161.95,160.2,161.95
340.95,160.0,164.17,160.56,164.17
460.95,160.0,165.65,160.85,165.65
580.95,160.01,167.13,161.17,167.13
760.95,160.03,169.36,161.69,169.36
880.95,160.06,170.85,162.08,170.85
1060.9,160.12,173.08,162.69,173.08
1180.9,160.18,174.57,163.13,174.57
1300.9,160.26,176.05,163.58,176.05
1480.9,160.4,178.29,164.29,178.29
1600.9,160.52,179.78,164.79,179.78
1780.9,160.73,182.01,165.56,182.01
1900.9,160.89,183.5,166.1,183.5
2020.9,161.08,184.99,166.65,184.99
2200.9,161.39,187.22,167.51,187.22
2320.9,161.62,188.71,168.09,188.71
2500.9,161.99,190.95,169.0,190.95
2620.9,162.27,192.44,169.63,192.44
2740.9,162.56,193.93,170.26,193.93
2920.9,163.04,196.16,171.24,196.16
3040.9,163.37,197.66,171.91,197.66
3220.9,163.91,199.89,172.94,199.89
3340.9,164.3,201.38,173.64,201.38
3460.9,164.69,202.87,174.35,202.87
3640.9,165.32,205.12,175.42,205.12
3760.9,165.75,206.61,176.14,206.61
3940.9,166.43,208.85,177.24,208.85
4060.9,166.9,210.34,177.99,210.34
4180.9,167.39,211.83,178.76,211.83
4360.9,168.14,214.07,179.92,214.07
4480.9,168.66,215.56,180.71,215.56
4660.9,169.46,217.8,181.92,217.8
4780.9,170.01,219.29,182.74,219.29
4900.9,170.58,220.79,183.57,220.79
5080.9,171.45,223.02,184.83,223.02
5200.9,172.05,224.52,185.68,224.52
5380.9,172.97,226.76,186.98,226.76
5500.9,173.61,228.25,187.86,228.25
5620.9,174.25,229.74,188.74,229.74
5800.9,175.24,231.98,190.09,231.98
5920.9,175.92,233.48,191.0,233.48
6100.9,176.95,235.72,192.38,235.72
6220.9,177.66,237.21,193.31,237.21
6340.9,178.37,238.71,194.25,238.71
6520.9,179.47,240.95,195.67,240.95
6640.9,180.22,242.44,196.63,242.44
6820.9,181.35,244.68,198.08,244.68
6940.9,182.13,246.18,199.06,246.18
7060.9,182.91,247.67,200.05,247.67
7240.9,184.09,249.93,201.52,249.93
7360.9,184.87,251.42,202.48,251.42
7540.9,186.06,253.66,203.94,253.66
7660.9,186.87,255.16,204.93,255.16
7780.9,187.68,256.65,205.92,256.65
7960.9,188.91,258.89,207.43,258.89
8080.9,189.74,260.39,208.44,260.39
8260.9,191.01,262.63,209.98,262.63
8380.9,191.86,264.13,211.01,264.13
8500.9,192.72,265.62,212.05,265.62
8680.9,194.03,267.86,213.62,267.86
8800.9,194.91,269.36,214.67,269.36
8980.9,196.25,271.6,216.27,271.6
9100.9,197.16,273.1,217.34,273.1
9220.9,198.07,274.59,218.42,274.59
9400.9,199.45,276.84,220.04,276.84
9520.9,200.39,278.33,221.14,278.33
9700.9,201.8,280.58,222.78,280.58
9820.9,202.75,282.07,223.89,282.07
9940.9,203.71,283.57,225.0,283.57
10121.0,205.16,285.81,226.68,285.81
10241.0,206.14,287.31,227.81,287.31
10421.0,207.62,289.55,229.5,289.55
10541.0,208.62,291.05,230.64,291.05
10661.0,209.62,292.54,231.79,292.54
10841.0,211.12,294.81,233.49,294.81
10961.0,212.1,296.3,234.59,296.3
11141.0,213.58,298.55,236.26,298.55
11261.0,214.58,300.04,237.39,300.04
11381.0,215.57,301.54,238.52,301.54
11561.0,217.08,303.78,240.22,303.78
11681.0,218.1,305.28,241.37,305.28
11861.0,219.63,307.52,243.09,307.52
11981.0,220.65,309.02,244.25,309.02
12101.0,221.69,310.52,245.41,310.52
12281.0,223.25,312.76,247.17,312.76
12401.0,224.3,314.26,248.34,314.26
12581.0,225.88,316.5,250.11,316.5
12701.0,226.94,318.0,251.29,318.0
12821.0,228.01,319.5,252.48,319.5
13001.0,229.62,321.74,254.27,321.74
13121.0,230.71,323.24,255.47,323.24
13301.0,232.34,325.48,257.28,325.48
13421.0,233.44,326.98,258.49,326.98
13541.0,234.54,328.48,259.7,328.48
13721.0,236.2,330.72,261.53,330.72
13841.0,237.32,332.22,262.75,332.22
14021.0,239.0,334.47,264.59,334.47
14141.0,240.12,335.96,265.83,335.96
14261.0,241.26,337.46,267.06,337.46
14400.0,242.58,339.2,268.5,339.2
