Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,100.0,100.0,100.0,100.0
153.97,100.0,104.11,100.39,104.11
293.97,100.0,107.94,100.99,107.94
433.97,100.0,111.78,101.71,111.78
583.97,100.02,115.89,102.61,115.89
723.97,100.05,119.74,103.53,119.74
873.97,100.13,123.86,104.61,123.86
1014.0,100.25,127.71,105.69,127.71
1154.0,100.41,131.56,106.84,131.56
1304.0,100.65,135.69,108.13,135.69
1444.0,100.94,139.55,109.4,139.55
1594.0,101.31,143.68,110.82,143.68
1734.0,101.73,147.54,112.16,147.54
1874.0,102.21,151.4,113.56,151.4
2024.0,102.78,155.53,115.12,155.53
2164.0,103.39,159.39,116.62,159.39
2314.0,104.1,163.52,118.29,163.52
2454.0,104.82,167.38,119.89,167.38
2594.0,105.61,171.24,121.54,171.24
2744.0,106.51,175.38,123.36,175.38
2884.0,107.41,179.24,125.1,179.24
3034.0,108.44,183.38,127.01,183.38
3174.0,109.46,187.24,128.83,187.24
3314.0,110.53,191.12,130.66,191.12
3464.0,111.72,195.26,132.62,195.26
3604.0,112.88,199.12,134.5,199.12
3754.0,114.17,203.26,136.57,203.26
3894.0,115.42,207.12,138.53,207.12
4034.0,116.72,210.99,140.54,210.99
4184.0,118.17,215.13,142.73,215.13
4324.0,119.56,218.99,144.81,218.99
4474.0,121.1,223.14,147.08,223.14
4614.0,122.58,227.0,149.23,227.0
4754.0,124.11,230.87,151.42,230.87
4904.0,125.79,235.04,153.77,235.04
5044.0,127.36,238.91,155.92,238.91
5194.0,129.08,243.05,158.27,243.05
5334.0,130.73,246.92,160.5,246.92
5474.0,132.41,250.78,162.76,250.78
5624.0,134.25,254.93,165.22,254.93
5764.0,136.0,258.8,167.55,258.8
5914.0,137.91,262.95,170.08,262.95
6054.0,139.74,266.82,172.47,266.82
6194.0,141.6,270.69,174.89,270.69
6344.0,143.63,274.83,177.51,274.83
6484.0,145.56,278.71,179.98,278.71
6634.0,147.61,282.89,182.55,282.89
6774.0,149.53,286.76,184.96,286.76
6914.0,151.49,290.63,187.4,290.63
7064.0,153.61,294.77,190.06,294.77
7204.0,155.62,298.56,192.56,298.56
7354.0,157.81,298.68,194.92,298.68
7494.0,159.87,298.72,196.93,298.72
7634.0,161.97,298.76,198.85,298.76
7784.0,164.24,298.79,200.82,298.79
7924.0,166.37,298.82,202.6,298.82
8074.0,168.67,298.84,204.44,298.84
8214.0,170.8,298.87,206.12,298.87
8354.0,172.93,298.89,207.76,298.89
8504.0,175.19,298.91,209.47,298.91
8644.0,177.27,298.93,211.04,298.93
8794.0,179.48,298.95,212.68,298.95
8934.0,181.51,298.97,214.18,298.97
9074.0,183.51,298.99,215.65,298.99
9224.0,185.63,299.01,217.2,299.01
9364.0,187.57,299.02,218.62,299.02
9514.0,189.62,299.04,220.11,299.04
9654.0,191.48,299.08,221.47,299.08
9794.0,193.19,299.09,222.75,299.09
9944.0,194.99,299.11,224.08,299.11
10084.0,196.65,299.13,225.3,299.13
10234.0,198.4,299.14,226.59,299.14
10374.0,200.01,299.16,227.76,299.16
10514.0,201.6,299.17,228.92,299.17
10664.0,203.28,299.18,230.14,299.18
10804.0,204.81,299.2,231.25,299.2
10954.0,206.44,299.21,232.43,299.21
11094.0,207.93,299.22,233.51,299.22
11234.0,209.39,299.24,234.57,299.24
11384.0,210.94,299.25,235.69,299.25
11524.0,212.36,299.26,236.72,299.26
11674.0,213.86,299.27,237.8,299.27
11814.0,215.23,299.29,238.79,299.29
11954.0,216.58,299.3,239.77,299.3
12104.0,218.01,299.31,240.8,299.31
12244.0,219.32,299.32,241.74,299.32
12394.0,220.69,299.33,242.74,299.33
12534.0,221.96,299.34,243.65,299.34
12674.0,223.21,299.35,244.55,299.35
12824.0,224.52,299.36,245.5,299.36
12964.0,225.72,299.37,246.37,299.37
13114.0,226.99,299.39,247.29,299.39
13254.0,228.16,299.39,248.13,299.39
13394.0,229.3,299.4,248.96,299.4
13544.0,230.51,299.41,249.83,299.41
13684.0,231.62,299.42,250.63,299.42
13834.0,232.79,299.43,251.47,299.43
13974.0,233.86,299.44,252.25,299.44
14114.0,234.92,299.45,253.01,299.45
14264.0,236.03,299.46,253.81,299.46
14400.0,236.99,299.47,254.53,299.47
