Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0,400.0,400.0,400.0,400.0
144,400.0,401.92,400.15,401.92
294,400.0,403.98,400.42,403.98
434,400.0,405.9,400.72,405.9
584,400.0,407.96,401.1,407.96
724,400.0,409.88,401.49,409.88
864,400.01,411.81,401.91,411.81
1014,400.03,413.87,402.4,413.87
1154,400.05,415.8,402.88,415.8
1304,400.09,417.86,403.42,417.86
1444,400.14,419.79,403.96,419.79
1584,400.21,421.72,404.51,421.72
1734,400.3,423.79,405.13,423.79
1874,400.4,425.72,405.72,425.72
2024,400.53,427.79,406.38,427.79
2164,400.68,429.72,407.02,429.72
2304,400.84,431.65,407.67,431.65
2454,401.04,433.72,408.39,433.72
2594,401.25,435.65,409.08,435.65
2744,401.49,437.72,409.84,437.72
2884,401.74,439.65,410.57,439.65
3024,402.01,441.58,411.31,441.58
3174,402.32,443.65,412.12,443.65
3314,402.64,445.58,412.89,445.58
3464,403.0,447.65,413.74,447.65
3604,403.35,449.59,414.54,449.59
3744,403.73,451.52,415.36,451.52
3894,404.15,453.59,416.25,453.59
4034,404.57,455.52,417.1,455.52
4184,405.04,457.6,418.03,457.6
4324,405.5,459.53,418.91,459.53
4464,405.97,461.46,419.8,461.46
4614,406.5,463.53,420.77,463.53
4754,407.02,465.47,421.69,465.47
4904,407.59,467.54,422.69,467.54
5044,408.14,469.47,423.64,469.47
5184,408.72,471.41,424.6,471.41
5334,409.35,473.48,425.64,473.48
5474,409.95,475.42,426.63,475.42
5624,410.62,477.49,427.7,477.49
5764,411.27,479.42,428.71,479.42
5904,411.93,481.36,429.74,481.36
6054,412.65,483.43,430.85,483.43
6194,413.34,485.37,431.9,485.37
6344,414.1,487.44,433.03,487.44
6484,414.83,489.38,434.11,489.38
6624,415.57,491.31,435.19,491.31
6774,416.39,493.38,436.36,493.38
6914,417.16,495.32,437.47,495.32
7064,418.01,497.39,438.67,497.39
7204,418.81,499.29,439.79,499.29
7344,419.63,499.34,440.78,499.34
7494,420.53,499.37,441.75,499.37
7634,421.38,499.38,442.61,499.38
7784,422.3,499.4,443.48,499.4
7924,423.18,499.41,444.28,499.41
8064,424.07,499.42,445.04,499.42
8214,425.02,499.43,445.84,499.43
8354,425.92,499.44,446.57,499.44
8504,426.88,499.45,447.34,499.45
8644,427.78,499.46,448.04,499.46
8784,428.67,499.46,448.73,499.46
8934,429.63,499.47,449.45,499.47
9074,430.51,499.48,450.11,499.48
9224,431.45,499.49,450.81,499.49
9364,432.32,499.49,451.45,499.49
9504,433.18,499.5,452.08,499.5
9654,434.09,499.51,452.75,499.51
9794,434.93,499.52,453.36,499.52
9944,435.82,499.52,454.01,499.52
10084,436.65,499.53,454.61,499.53
10224,437.46,499.53,455.19,499.53
10374,438.32,499.54,455.81,499.54
10514,439.11,499.55,456.39,499.55
10664,439.95,499.55,456.99,499.55
10804,440.73,499.56,457.55,499.56
10944,441.49,499.56,458.09,499.56
11094,442.3,499.57,458.67,499.57
11234,443.04,499.58,459.21,499.58
11384,443.83,499.58,459.77,499.58
11524,444.55,499.59,460.29,499.59
11664,445.27,499.59,460.8,499.59
11814,446.02,499.6,461.35,499.6
11954,446.72,499.6,461.85,499.6
12104,447.46,499.61,462.37,499.61
12244,448.13,499.61,462.86,499.61
12384,448.8,499.62,463.34,499.62
12534,449.51,499.62,463.84,499.62
12674,450.16,499.63,464.31,499.63
12824,450.85,499.63,464.8,499.63
12964,451.48,499.64,465.26,499.64
13104,452.11,499.64,465.71,499.64
13254,452.77,499.65,466.18,499.65
13394,453.38,499.65,466.62,499.65
13544,454.03,499.66,467.08,499.66
13684,454.62,499.66,467.5,499.66
13824,455.2,499.67,467.92,499.67
13974,455.82,499.67,468.37,499.67
14114,456.39,499.68,468.77,499.68
14264,457.0,499.68,469.21,499.68
14400,457.54,499.68,469.59,499.68
