Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,150.0,150.0,150.0,150.0
153.93,150.0,154.6,150.43,154.6
293.93,150.0,156.9,150.9,156.9
433.93,150.0,158.42,151.32,158.42
583.93,150.01,159.78,151.75,159.78
723.93,150.04,161.03,152.15,161.03
873.93,150.09,162.0,152.55,162.0
1013.9,150.16,162.9,152.92,162.9
1153.9,150.25,163.79,153.3,163.79
1303.9,150.37,164.75,153.7,164.75
1443.9,150.51,165.64,154.08,165.64
1593.9,150.67,166.38,154.47,166.38
1733.9,150.85,167.07,154.84,167.07
1873.9,151.04,167.76,155.2,167.76
2023.9,151.26,168.49,155.6,168.49
2163.9,151.48,169.18,155.97,169.18
2313.9,151.73,169.8,156.36,169.8
2453.9,151.97,170.38,156.73,170.38
2593.9,152.23,170.96,157.09,170.96
2743.9,152.51,171.59,157.49,171.59
2883.9,152.78,172.17,157.86,172.17
3033.9,153.08,172.72,158.25,172.72
3173.9,153.37,173.23,158.61,173.23
3313.9,153.66,173.74,158.98,173.74
3463.9,153.98,174.29,159.38,174.29
3603.9,154.28,174.8,159.75,174.8
3753.9,154.62,175.3,160.14,175.3
3893.9,154.93,175.76,160.51,175.76
4033.9,155.25,176.22,160.88,176.22
4183.9,155.6,176.72,161.27,176.72
4323.9,155.92,177.18,161.64,177.18
4473.9,156.28,177.64,162.04,177.64
4613.9,156.61,178.07,162.41,178.07
4753.9,156.95,178.49,162.77,178.49
4903.9,157.31,178.95,163.17,178.95
5043.9,157.65,179.37,163.54,179.37
5193.9,158.02,179.8,163.93,179.8
5333.9,158.37,180.19,164.29,180.19
5473.9,158.72,180.59,164.66,180.59
5623.9,159.09,181.01,165.05,181.01
5763.9,159.44,181.41,165.42,181.41
5913.9,159.82,181.81,165.81,181.81
6053.9,160.17,182.18,166.17,182.18
6193.9,160.53,182.56,166.54,182.56
6343.9,160.91,182.96,166.92,182.96
6483.9,161.26,183.33,167.29,183.33
6633.9,161.64,183.71,167.67,183.71
6773.9,162.0,184.06,168.03,184.06
6913.9,162.36,184.42,168.39,184.42
7063.9,162.74,184.8,168.78,184.8
7203.9,163.1,185.15,169.14,185.15
7353.9,163.49,185.51,169.52,185.51
7493.9,163.85,185.84,169.88,185.84
7633.9,164.2,186.18,170.23,186.18
7783.9,164.59,186.54,170.61,186.54
7923.9,164.95,186.87,170.96,186.87
8073.9,165.33,187.22,171.34,187.22
8213.9,165.69,187.54,171.69,187.54
8353.9,166.05,187.86,172.04,187.86
8503.9,166.43,188.2,172.41,188.2
8643.9,166.79,188.52,172.76,188.52
8793.9,167.17,188.85,173.13,188.85
8933.9,167.53,189.16,173.48,189.16
9073.9,167.89,189.47,173.82,189.47
9223.9,168.27,189.8,174.19,189.8
9363.9,168.62,190.11,174.53,190.11
9513.9,169.0,190.42,174.9,190.42
9653.9,169.36,190.72,175.24,190.72
9793.9,169.71,191.02,175.58,191.02
9943.9,170.09,191.33,175.94,191.33
10084.0,170.44,191.63,176.27,191.63
10234.0,170.81,191.94,176.63,191.94
10374.0,171.16,192.22,176.97,192.22
10514.0,171.51,192.51,177.3,192.51
10664.0,171.88,192.82,177.65,192.82
10804.0,172.23,193.1,177.98,193.1
10954.0,172.6,193.4,178.33,193.4
11094.0,172.94,193.68,178.66,193.68
11234.0,173.29,193.95,178.99,193.95
11384.0,173.65,194.25,179.34,194.25
11524.0,174.0,194.53,179.66,194.53
11674.0,174.36,194.81,180.0,194.81
11814.0,174.7,195.08,180.32,195.08
11954.0,175.03,195.36,180.63,195.36
12104.0,175.38,195.65,180.96,195.65
12244.0,175.7,195.91,181.26,195.91
12394.0,176.04,196.19,181.58,196.19
12534.0,176.36,196.45,181.88,196.45
12674.0,176.68,196.71,182.18,196.71
12824.0,177.01,196.99,182.5,196.99
12964.0,177.33,197.25,182.8,197.25
13114.0,177.67,197.52,183.12,197.52
13254.0,177.98,197.77,183.42,197.77
13394.0,178.29,198.02,183.71,198.02
13544.0,178.62,198.3,184.03,198.3
13684.0,178.93,198.55,184.32,198.55
13834.0,179.26,198.81,184.63,198.81
13974.0,179.57,199.06,184.93,199.06
14114.0,179.88,199.31,185.22,199.31
14264.0,180.21,199.57,185.53,199.57
14400.0,180.5,199.82,185.81,199.82
