Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,140.0,140.0,140.0,140.0
160.99,140.0,142.05,140.22,142.05
340.99,140.0,144.4,140.6,144.4
460.99,140.0,145.96,140.91,145.96
580.99,140.01,147.53,141.25,147.53
760.99,140.04,149.88,141.81,149.88
880.99,140.07,151.45,142.22,151.45
1061.0,140.14,153.81,142.88,153.81
1181.0,140.21,155.38,143.35,155.38
1301.0,140.3,156.95,143.83,156.95
1481.0,140.46,159.3,144.6,159.3
1601.0,140.59,160.87,145.13,160.87
1781.0,140.83,163.23,145.96,163.23
1901.0,141.02,164.8,146.53,164.8
2021.0,141.22,166.38,147.12,166.38
2201.0,141.57,168.73,148.04,168.73
2321.0,141.82,170.31,148.67,170.31
2501.0,142.24,172.67,149.65,172.67
2621.0,142.55,174.24,150.32,174.24
2741.0,142.87,175.81,151.0,175.81
2921.0,143.4,178.17,152.05,178.17
3041.0,143.77,179.75,152.77,179.75
3221.0,144.36,182.11,153.87,182.11
3341.0,144.78,183.68,154.62,183.68
3461.0,145.22,185.26,155.37,185.26
3641.0,145.9,187.62,156.5,187.62
3761.0,146.37,189.2,157.27,189.2
3941.0,147.11,191.56,158.46,191.56
4061.0,147.63,193.13,159.27,193.13
4181.0,148.16,194.71,160.09,194.71
4361.0,148.98,197.07,161.35,197.07
4481.0,149.54,198.65,162.2,198.65
4661.0,150.42,201.01,163.49,201.01
4781.0,151.02,202.59,164.37,202.59
4901.0,151.64,204.16,165.26,204.16
5081.0,152.59,206.53,166.62,206.53
5201.0,153.25,208.1,167.53,208.1
5381.0,154.25,210.47,168.93,210.47
5501.0,154.94,212.04,169.87,212.04
5621.0,155.64,213.62,170.82,213.62
5801.0,156.72,215.98,172.26,215.98
5921.0,157.46,217.56,173.24,217.56
6101.0,158.58,219.93,174.72,219.93
6221.0,159.35,221.5,175.72,221.5
6341.0,160.13,223.08,176.73,223.08
6521.0,161.32,225.45,178.25,225.45
6641.0,162.13,227.02,179.28,227.02
6821.0,163.37,229.39,180.84,229.39
6941.0,164.18,230.98,181.84,230.98
7061.0,165.0,232.56,182.85,232.56
7241.0,166.25,234.92,184.39,234.92
7361.0,167.09,236.5,185.43,236.5
7541.0,168.37,238.87,187.0,238.87
7661.0,169.24,240.44,188.06,240.44
7781.0,170.11,242.02,189.13,242.02
7961.0,171.45,244.39,190.75,244.39
8081.0,172.34,245.97,191.84,245.97
8261.0,173.71,248.33,193.49,248.33
8381.0,174.63,249.91,194.59,249.91
8501.0,175.56,251.49,195.71,251.49
8681.0,176.98,253.86,197.39,253.86
8801.0,177.93,255.44,198.52,255.44
8981.0,179.38,257.8,200.23,257.8
9101.0,180.36,259.38,201.38,259.38
9221.0,181.35,260.96,202.53,260.96
9401.0,182.84,263.33,204.27,263.33
9521.0,183.85,264.91,205.44,264.91
9701.0,185.37,267.28,207.21,267.28
9821.0,186.4,268.86,208.39,268.86
9941.0,187.44,270.43,209.58,270.43
10121.0,189.01,272.8,211.38,272.8
10241.0,190.06,274.38,212.58,274.38
10421.0,191.59,276.77,214.31,276.77
10541.0,192.61,278.35,215.47,278.35
10661.0,193.64,279.93,216.64,279.93
10841.0,195.2,282.3,218.41,282.3
10961.0,196.24,283.87,219.6,283.87
11141.0,197.82,286.24,221.39,286.24
11261.0,198.88,287.82,222.6,287.82
11381.0,199.95,289.4,223.8,289.4
11561.0,201.56,291.77,225.63,291.77
11681.0,202.64,293.35,226.85,293.35
11861.0,204.28,295.72,228.69,295.72
11981.0,205.38,297.3,229.92,297.3
12101.0,206.49,298.88,231.16,298.88
12281.0,208.16,301.25,233.03,301.25
12401.0,209.28,302.83,234.28,302.83
12581.0,210.98,305.2,236.17,305.2
12701.0,212.11,306.78,237.43,306.78
12821.0,213.26,308.36,238.7,308.36
13001.0,214.98,310.73,240.61,310.73
13121.0,216.14,312.31,241.88,312.31
13301.0,217.89,314.68,243.81,314.68
13421.0,219.06,316.26,245.1,316.26
13541.0,220.24,317.84,246.39,317.84
13721.0,222.0,320.23,248.31,320.23
13841.0,223.14,321.81,249.55,321.81
14021.0,224.86,324.18,251.43,324.18
14141.0,226.01,325.76,252.69,325.76
14261.0,227.17,327.34,253.96,327.34
14400.0,228.52,329.17,255.43,329.17
