Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,200.0,200.0,200.0,200.0
153.9,200.0,204.11,200.37,204.11
293.9,200.0,207.94,200.92,207.94
433.9,200.0,211.78,201.6,211.78
583.9,200.01,215.89,202.43,215.89
723.9,200.03,219.74,203.3,219.74
873.9,200.07,223.86,204.3,223.86
1013.9,200.14,227.71,205.31,227.71
1153.9,200.24,231.57,206.38,231.57
1303.9,200.4,235.7,207.58,235.7
1443.9,200.6,239.55,208.76,239.55
1593.9,200.86,243.68,210.08,243.68
1733.9,201.16,247.55,211.33,247.55
1873.9,201.51,251.4,212.62,251.4
2023.9,201.94,255.54,214.07,255.54
2163.9,202.4,259.4,215.46,259.4
2313.9,202.95,263.53,217.0,263.53
2453.9,203.51,267.39,218.49,267.39
2593.9,204.12,271.25,220.01,271.25
2743.9,204.84,275.39,221.69,275.39
2883.9,205.56,279.25,223.29,279.25
3033.9,206.38,283.39,225.05,283.39
3173.9,207.21,287.25,226.73,287.25
3313.9,208.07,291.13,228.42,291.13
3463.9,209.05,295.27,230.24,295.27
3603.9,210.01,299.13,231.98,299.13
3753.9,211.08,303.27,233.89,303.27
3893.9,212.13,307.14,235.71,307.14
4033.9,213.22,311.0,237.57,311.0
4183.9,214.43,315.14,239.59,315.14
4323.9,215.6,319.01,241.52,319.01
4473.9,216.91,323.15,243.62,323.15
4613.9,218.17,327.02,245.6,327.02
4753.9,219.47,330.88,247.62,330.88
4903.9,220.91,335.06,249.81,335.06
5043.9,222.27,338.92,251.81,338.92
5193.9,223.76,343.06,254.0,343.06
5333.9,225.19,346.93,256.08,346.93
5473.9,226.66,350.8,258.19,350.8
5623.9,228.27,354.94,260.49,354.94
5763.9,229.81,358.81,262.66,358.81
5913.9,231.49,362.96,265.02,362.96
6053.9,233.09,366.83,267.25,366.83
6193.9,234.73,370.7,269.51,370.7
6343.9,236.52,374.85,271.95,374.85
6483.9,238.23,378.72,274.26,378.72
6633.9,240.06,382.9,276.68,382.9
6773.9,241.79,386.77,278.95,386.77
6913.9,243.55,390.64,281.25,390.64
7063.9,245.47,394.78,283.76,394.78
7203.9,247.29,398.57,286.11,398.57
7353.9,249.26,398.69,288.33,398.69
7493.9,251.13,398.73,290.24,398.73
7633.9,253.03,398.76,292.04,398.76
7783.9,255.09,398.79,293.9,398.79
7923.9,257.04,398.82,295.57,398.82
8073.9,259.13,398.84,297.31,398.84
8213.9,261.09,398.86,298.89,398.86
8353.9,263.05,398.88,300.44,398.88
8503.9,265.15,398.9,302.06,398.9
8643.9,267.09,398.92,303.54,398.92
8793.9,269.15,398.94,305.1,398.94
8933.9,271.06,398.96,306.53,398.96
9073.9,272.94,398.97,307.93,398.97
9223.9,274.94,398.99,309.4,398.99
9363.9,276.78,399.01,310.75,399.01
9513.9,278.72,399.02,312.18,399.02
9653.9,280.52,399.04,313.49,399.04
9793.9,282.28,399.05,314.78,399.05
9943.9,284.13,399.08,316.13,399.08
10084.0,285.76,399.1,317.34,399.1
10234.0,287.47,399.12,318.61,399.12
10374.0,289.05,399.13,319.77,399.13
10514.0,290.61,399.14,320.91,399.14
10664.0,292.26,399.16,322.11,399.16
10804.0,293.78,399.17,323.22,399.17
10954.0,295.38,399.18,324.38,399.18
11094.0,296.85,399.19,325.46,399.19
11234.0,298.31,399.2,326.51,399.2
11384.0,299.85,399.22,327.63,399.22
11524.0,301.26,399.23,328.65,399.23
11674.0,302.76,399.24,329.73,399.24
11814.0,304.13,399.25,330.73,399.25
11954.0,305.48,399.26,331.71,399.26
12104.0,306.92,399.27,332.75,399.27
12244.0,308.23,399.28,333.7,399.28
12394.0,309.62,399.29,334.7,399.29
12534.0,310.9,399.3,335.63,399.3
12674.0,312.16,399.31,336.54,399.31
12824.0,313.49,399.32,337.5,399.32
12964.0,314.72,399.33,338.38,399.33
13114.0,316.01,399.34,339.32,399.34
13254.0,317.2,399.35,340.18,399.35
13394.0,318.37,399.36,341.02,399.36
13544.0,319.6,399.37,341.92,399.37
13684.0,320.74,399.38,342.74,399.38
13834.0,321.94,399.39,343.61,399.39
13974.0,323.05,399.4,344.4,399.4
14114.0,324.14,399.41,345.19,399.41
14264.0,325.28,399.42,346.02,399.42
14400.0,326.31,399.42,346.76,399.42
