Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,200.0,200.0,200.0,200.0
153.9,200.0,201.37,200.12,201.37
293.9,200.0,202.65,200.31,202.65
433.9,200.0,203.93,200.53,203.93
583.9,200.0,205.3,200.81,205.3
723.9,200.01,206.58,201.1,206.58
873.9,200.02,207.95,201.43,207.95
1013.9,200.05,209.24,201.77,209.24
1153.9,200.08,210.52,202.13,210.52
1303.9,200.13,211.9,202.53,211.9
1443.9,200.2,213.18,202.92,213.18
1593.9,200.29,214.56,203.36,214.56
1733.9,200.39,215.85,203.79,215.85
1873.9,200.5,217.13,204.23,217.13
2023.9,200.65,218.51,204.72,218.51
2163.9,200.8,219.8,205.19,219.8
2313.9,200.99,221.17,205.71,221.17
2453.9,201.18,222.46,206.21,222.46
2593.9,201.39,223.75,206.73,223.75
2743.9,201.63,225.13,207.29,225.13
2883.9,201.87,226.41,207.84,226.41
3033.9,202.16,227.79,208.43,227.79
3173.9,202.44,229.08,209.0,229.08
3313.9,202.73,230.37,209.58,230.37
3463.9,203.07,231.75,210.21,231.75
3603.9,203.4,233.04,210.81,233.04
3753.9,203.77,234.42,211.47,234.42
3893.9,204.13,235.7,212.1,235.7
4033.9,204.51,236.99,212.74,236.99
4183.9,204.93,238.37,213.44,238.37
4323.9,205.34,239.66,214.1,239.66
4473.9,205.8,241.04,214.82,241.04
4613.9,206.24,242.33,215.5,242.33
4753.9,206.69,243.62,216.19,243.62
4903.9,207.19,245.01,216.94,245.01
5043.9,207.67,246.3,217.63,246.3
5193.9,208.19,247.68,218.38,247.68
5333.9,208.69,248.97,219.1,248.97
5473.9,209.21,250.26,219.82,250.26
5623.9,209.77,251.64,220.61,251.64
5763.9,210.31,252.93,221.35,252.93
5913.9,210.89,254.31,222.16,254.31
6053.9,211.46,255.6,222.93,255.6
6193.9,212.03,256.89,223.7,256.89
6343.9,212.65,258.27,224.54,258.27
6483.9,213.25,259.56,225.33,259.56
6633.9,213.9,260.95,226.19,260.95
6773.9,214.52,262.24,227.0,262.24
6913.9,215.14,263.53,227.81,263.53
7063.9,215.83,264.91,228.7,264.91
7203.9,216.48,266.2,229.53,266.2
7353.9,217.19,267.58,230.43,267.58
7493.9,217.86,268.87,231.27,268.87
7633.9,218.54,270.17,232.13,270.17
7783.9,219.28,271.55,233.05,271.55
7923.9,219.98,272.84,233.92,272.84
8073.9,220.75,274.22,234.86,274.22
8213.9,221.47,275.51,235.75,275.51
8353.9,222.2,276.81,236.64,276.81
8503.9,222.99,278.19,237.6,278.19
8643.9,223.74,279.48,238.5,279.48
8793.9,224.56,280.87,239.48,280.87
8933.9,225.32,282.16,240.39,282.16
9073.9,226.1,283.45,241.31,283.45
9223.9,226.94,284.83,242.31,284.83
9363.9,227.73,286.13,243.24,286.13
9513.9,228.59,287.51,244.25,287.51
9653.9,229.4,288.8,245.2,288.8
9793.9,230.22,290.09,246.15,290.09
9943.9,231.08,291.49,247.14,291.49
10084.0,231.89,292.79,248.06,292.79
10234.0,232.76,294.17,249.07,294.17
10374.0,233.58,295.46,250.01,295.46
10514.0,234.41,296.75,250.96,296.75
10664.0,235.3,298.14,251.99,298.14
10804.0,236.14,299.4,252.95,299.4
10954.0,237.05,299.44,253.87,299.44
11094.0,237.9,299.46,254.67,299.46
11234.0,238.76,299.47,255.43,299.47
11384.0,239.69,299.49,256.22,299.49
11524.0,240.56,299.5,256.93,299.5
11674.0,241.49,299.51,257.67,299.51
11814.0,242.35,299.51,258.35,299.51
11954.0,243.21,299.52,259.01,299.52
12104.0,244.13,299.53,259.7,299.53
12244.0,244.98,299.54,260.33,299.54
12394.0,245.88,299.55,261.0,299.55
12534.0,246.71,299.56,261.61,299.56
12674.0,247.52,299.56,262.21,299.56
12824.0,248.39,299.57,262.84,299.57
12964.0,249.18,299.58,263.42,299.58
13114.0,250.03,299.58,264.03,299.58
13254.0,250.8,299.59,264.59,299.59
13394.0,251.56,299.6,265.14,299.6
13544.0,252.36,299.6,265.72,299.6
13684.0,253.1,299.61,266.25,299.61
13834.0,253.88,299.62,266.82,299.62
13974.0,254.59,299.62,267.33,299.62
14114.0,255.3,299.63,267.84,299.63
14264.0,256.04,299.63,268.37,299.63
14400.0,256.7,299.64,268.85,299.64
