Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0,450.0,450.0,450.0,450.0
144,450.0,454.3,450.34,454.3
294,450.0,456.91,450.79,456.91
434,450.0,458.43,451.15,458.43
584,450.0,459.79,451.53,459.79
724,450.01,461.04,451.88,461.04
864,450.02,461.95,452.21,461.95
1014,450.05,462.91,452.55,462.91
1154,450.08,463.81,452.87,463.81
1304,450.14,464.76,453.22,464.76
1444,450.2,465.65,453.55,465.65
1584,450.28,466.35,453.87,466.35
1734,450.38,467.08,454.21,467.08
1874,450.48,467.77,454.52,467.77
2024,450.61,468.51,454.86,468.51
2164,450.74,469.19,455.17,469.19
2304,450.88,469.78,455.48,469.78
2454,451.05,470.4,455.82,470.4
2594,451.21,470.98,456.13,470.98
2744,451.39,471.6,456.46,471.6
2884,451.57,472.18,456.77,472.18
3024,451.76,472.69,457.08,472.69
3174,451.97,473.24,457.41,473.24
3314,452.17,473.75,457.72,473.75
3464,452.39,474.3,458.06,474.3
3604,452.61,474.81,458.37,474.81
3744,452.83,475.28,458.68,475.28
3894,453.07,475.77,459.01,475.77
4034,453.3,476.24,459.32,476.24
4184,453.56,476.73,459.65,476.73
4324,453.8,477.2,459.97,477.2
4464,454.04,477.62,460.28,477.62
4614,454.31,478.08,460.61,478.08
4754,454.56,478.5,460.92,478.5
4904,454.83,478.96,461.25,478.96
5044,455.09,479.38,461.57,479.38
5184,455.36,479.78,461.88,479.78
5334,455.64,480.2,462.21,480.2
5474,455.91,480.6,462.52,480.6
5624,456.2,481.02,462.86,481.02
5764,456.47,481.42,463.17,481.42
5904,456.75,481.79,463.48,481.79
6054,457.04,482.19,463.81,482.19
6194,457.32,482.56,464.13,482.56
6344,457.62,482.96,464.46,482.96
6484,457.91,483.34,464.77,483.34
6624,458.19,483.69,465.08,483.69
6774,458.5,484.07,465.42,484.07
6914,458.79,484.42,465.73,484.42
7064,459.1,484.8,466.06,484.8
7204,459.39,485.15,466.37,485.15
7344,459.68,485.49,466.68,485.49
7494,459.99,485.85,467.01,485.85
7634,460.29,486.18,467.32,486.18
7784,460.6,486.54,467.66,486.54
7924,460.9,486.87,467.97,486.87
8064,461.2,487.19,468.27,487.19
8214,461.52,487.54,468.6,487.54
8354,461.81,487.86,468.91,487.86
8504,462.13,488.2,469.24,488.2
8644,462.43,488.52,469.55,488.52
8784,462.74,488.83,469.86,488.83
8934,463.06,489.16,470.19,489.16
9074,463.36,489.47,470.49,489.47
9224,463.68,489.8,470.82,489.8
9364,463.98,490.1,471.12,490.1
9504,464.29,490.4,471.43,490.4
9654,464.61,490.72,471.75,490.72
9794,464.91,491.01,472.06,491.01
9944,465.24,491.33,472.38,491.33
10084,465.54,491.62,472.69,491.62
10224,465.85,491.91,472.99,491.91
10374,466.17,492.22,473.31,492.22
10514,466.48,492.5,473.61,492.5
10664,466.8,492.81,473.93,492.81
10804,467.11,493.1,474.23,493.1
10944,467.41,493.37,474.53,493.37
11094,467.73,493.67,474.85,493.67
11234,468.04,493.94,475.15,493.94
11384,468.36,494.24,475.47,494.24
11524,468.67,494.52,475.76,494.52
11664,468.97,494.79,476.06,494.79
11814,469.29,495.07,476.38,495.07
11954,469.6,495.34,476.67,495.34
12104,469.92,495.63,476.99,495.63
12244,470.22,495.9,477.28,495.9
12384,470.52,496.16,477.57,496.16
12534,470.85,496.43,477.88,496.43
12674,471.15,496.69,478.18,496.69
12824,471.47,496.97,478.49,496.97
12964,471.77,497.23,478.78,497.23
13104,472.07,497.48,479.06,497.48
13254,472.39,497.75,479.37,497.75
13394,472.69,498.01,479.66,498.01
13544,473.01,498.28,479.97,498.28
13684,473.31,498.53,480.25,498.53
13824,473.61,498.78,480.54,498.78
13974,473.93,499.04,480.84,499.04
14114,474.22,499.29,481.13,499.29
14264,474.54,499.56,481.43,499.56
14400,474.83,499.8,481.71,499.8
