Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,250.0,250.0,250.0,250.0
153.94,250.0,254.6,250.4,254.6
293.94,250.0,256.9,250.85,256.9
433.94,250.0,258.43,251.25,258.43
583.94,250.01,259.78,251.65,259.78
723.94,250.02,261.04,252.02,261.04
873.94,250.05,262.0,252.41,262.0
1013.9,250.09,262.9,252.75,262.9
1153.9,250.16,263.8,253.1,263.8
1303.9,250.25,264.76,253.48,264.76
1443.9,250.35,265.64,253.84,265.64
1593.9,250.47,266.39,254.21,266.39
1733.9,250.61,267.07,254.55,267.07
1873.9,250.76,267.76,254.89,267.76
2023.9,250.94,268.5,255.26,268.5
2163.9,251.11,269.18,255.6,269.18
2313.9,251.32,269.81,255.97,269.81
2453.9,251.52,270.39,256.3,270.39
2593.9,251.73,270.97,256.64,270.97
2743.9,251.97,271.59,257.01,271.59
2883.9,252.2,272.17,257.35,272.17
3033.9,252.45,272.72,257.72,272.72
3173.9,252.7,273.23,258.06,273.23
3313.9,252.95,273.74,258.4,273.74
3463.9,253.22,274.29,258.76,274.29
3603.9,253.49,274.8,259.11,274.8
3753.9,253.78,275.3,259.47,275.3
3893.9,254.05,275.76,259.81,275.76
4033.9,254.33,276.23,260.16,276.23
4183.9,254.64,276.72,260.52,276.72
4323.9,254.92,277.19,260.87,277.19
4473.9,255.24,277.64,261.23,277.64
4613.9,255.53,278.07,261.58,278.07
4753.9,255.83,278.49,261.92,278.49
4903.9,256.16,278.95,262.28,278.95
5043.9,256.46,279.37,262.63,279.37
5193.9,256.79,279.8,262.99,279.8
5333.9,257.1,280.19,263.34,280.19
5473.9,257.41,280.59,263.68,280.59
5623.9,257.75,281.01,264.04,281.01
5763.9,258.07,281.41,264.39,281.41
5913.9,258.41,281.81,264.75,281.81
6053.9,258.73,282.18,265.09,282.18
6193.9,259.05,282.56,265.43,282.56
6343.9,259.4,282.96,265.8,282.96
6483.9,259.72,283.33,266.14,283.33
6633.9,260.07,283.71,266.5,283.71
6773.9,260.4,284.06,266.84,284.06
6913.9,260.72,284.42,267.18,284.42
7063.9,261.07,284.79,267.54,284.79
7203.9,261.4,285.15,267.88,285.15
7353.9,261.76,285.51,268.24,285.51
7493.9,262.09,285.84,268.58,285.84
7633.9,262.42,286.18,268.91,286.18
7783.9,262.78,286.53,269.27,286.53
7923.9,263.11,286.87,269.61,286.87
8073.9,263.47,287.21,269.96,287.21
8213.9,263.8,287.53,270.3,287.53
8353.9,264.13,287.86,270.63,287.86
8503.9,264.49,288.2,270.98,288.2
8643.9,264.82,288.52,271.32,288.52
8793.9,265.18,288.85,271.67,288.85
8933.9,265.51,289.16,272.0,289.16
9073.9,265.85,289.46,272.33,289.46
9223.9,266.2,289.79,272.68,289.79
9363.9,266.54,290.1,273.01,290.1
9513.9,266.89,290.42,273.35,290.42
9653.9,267.23,290.71,273.68,290.71
9793.9,267.56,291.01,274.0,291.01
9943.9,267.92,291.33,274.35,291.33
10084.0,268.25,291.62,274.67,291.62
10234.0,268.6,291.93,275.02,291.93
10374.0,268.94,292.22,275.34,292.22
10514.0,269.27,292.5,275.66,292.5
10664.0,269.62,292.81,276.0,292.81
10804.0,269.95,293.1,276.32,293.1
10954.0,270.3,293.39,276.66,293.39
11094.0,270.63,293.67,276.97,293.67
11234.0,270.96,293.95,277.29,293.95
11384.0,271.31,294.24,277.62,294.24
11524.0,271.64,294.52,277.94,294.52
11674.0,271.99,294.81,278.27,294.81
11814.0,272.31,295.08,278.58,295.08
11954.0,272.63,295.35,278.88,295.35
12104.0,272.97,295.64,279.2,295.64
12244.0,273.28,295.91,279.5,295.91
12394.0,273.62,296.18,279.82,296.18
12534.0,273.93,296.44,280.11,296.44
12674.0,274.24,296.7,280.41,296.7
12824.0,274.57,296.98,280.72,296.98
12964.0,274.88,297.24,281.02,297.24
13114.0,275.21,297.51,281.33,297.51
13254.0,275.52,297.76,281.63,297.76
13394.0,275.83,298.02,281.92,298.02
13544.0,276.15,298.29,282.23,298.29
13684.0,276.46,298.54,282.52,298.54
13834.0,276.78,298.81,282.83,298.81
13974.0,277.09,299.05,283.12,299.05
14114.0,277.39,299.3,283.41,299.3
14264.0,277.71,299.57,283.71,299.57
14400.0,278.01,299.81,283.99,299.81
