Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,180.0,180.0,180.0,180.0
160.91,180.0,182.38,180.24,182.38
340.91,180.0,185.09,180.67,185.09
460.91,180.0,186.9,181.02,186.9
580.91,180.01,188.72,181.4,188.72
760.91,180.04,191.44,182.04,191.44
880.91,180.06,193.26,182.5,193.26
1060.9,180.13,195.98,183.24,195.98
1180.9,180.2,197.8,183.77,197.8
1300.9,180.29,199.62,184.31,199.62
1480.9,180.45,202.35,185.17,202.35
1600.9,180.58,204.17,185.77,204.17
1780.9,180.83,206.9,186.7,206.9
1900.9,181.01,208.72,187.35,208.72
2020.9,181.22,210.54,188.01,210.54
2200.9,181.58,213.27,189.04,213.27
2320.9,181.85,215.09,189.75,215.09
2500.9,182.29,217.83,190.84,217.83
2620.9,182.61,219.65,191.59,219.65
2740.9,182.95,221.47,192.36,221.47
2920.9,183.5,224.2,193.53,224.2
3040.9,183.89,226.03,194.31,226.03
3220.9,184.52,228.76,195.51,228.76
3340.9,184.96,230.59,196.33,230.59
3460.9,185.42,232.41,197.17,232.41
3640.9,186.14,235.14,198.45,235.14
3760.9,186.64,236.97,199.33,236.97
3940.9,187.44,239.7,200.67,239.7
4060.9,187.99,241.52,201.58,241.52
4180.9,188.55,243.35,202.5,243.35
4360.9,189.44,246.08,203.91,246.08
4480.9,190.05,247.91,204.86,247.91
4660.9,191.0,250.64,206.32,250.64
4780.9,191.65,252.47,207.31,252.47
4900.9,192.32,254.29,208.31,254.29
5080.9,193.36,257.03,209.83,257.03
5200.9,194.07,258.85,210.86,258.85
5380.9,195.16,261.59,212.42,261.59
5500.9,195.91,263.42,213.48,263.42
5620.9,196.68,265.24,214.55,265.24
5800.9,197.86,267.98,216.17,267.98
5920.9,198.65,269.82,217.24,269.82
6100.9,199.85,272.56,218.84,272.56
6220.9,200.67,274.38,219.93,274.38
6340.9,201.49,276.21,221.02,276.21
6520.9,202.76,278.95,222.69,278.95
6640.9,203.62,280.77,223.82,280.77
6820.9,204.93,283.51,225.52,283.51
6940.9,205.82,285.34,226.67,285.34
7060.9,206.72,287.16,227.83,287.16
7240.9,208.09,289.9,229.59,289.9
7360.9,209.02,291.73,230.77,291.73
7540.9,210.44,294.47,232.56,294.47
7660.9,211.4,296.3,233.77,296.3
7780.9,212.38,298.12,234.98,298.12
7960.9,213.86,300.86,236.82,300.86
8080.9,214.86,302.69,238.06,302.69
8260.9,216.39,305.43,239.93,305.43
8380.9,217.42,307.26,241.18,307.26
8500.9,218.46,309.09,242.45,309.09
8680.9,220.04,311.83,244.36,311.83
8800.9,221.11,313.66,245.64,313.66
8980.9,222.68,316.42,247.5,316.42
9100.9,223.74,318.24,248.76,318.24
9220.9,224.81,320.07,250.02,320.07
9400.9,226.43,322.81,251.94,322.81
9520.9,227.52,324.64,253.23,324.64
9700.9,229.17,327.38,255.17,327.38
9820.9,230.28,329.21,256.48,329.21
9940.9,231.4,331.04,257.8,331.04
10121.0,233.09,333.78,259.78,333.78
10241.0,234.23,335.61,261.11,335.61
10421.0,235.96,338.35,263.12,338.35
10541.0,237.12,340.18,264.47,340.18
10661.0,238.29,342.01,265.83,342.01
10841.0,240.07,344.75,267.88,344.75
10961.0,241.26,346.58,269.25,346.58
11141.0,243.06,349.32,271.32,349.32
11261.0,244.28,351.15,272.7,351.15
11381.0,245.5,352.98,274.1,352.98
11561.0,247.35,355.72,276.2,355.72
11681.0,248.59,357.55,277.6,357.55
11861.0,250.42,360.32,279.66,360.32
11981.0,251.64,362.15,281.03,362.15
12101.0,252.86,363.98,282.4,363.98
12281.0,254.7,366.72,284.47,366.72
12401.0,255.94,368.55,285.87,368.55
12581.0,257.81,371.29,287.96,371.29
12701.0,259.06,373.12,289.37,373.12
12821.0,260.32,374.95,290.79,374.95
13001.0,262.22,377.69,292.92,377.69
13121.0,263.5,379.52,294.34,379.52
13301.0,265.42,382.27,296.5,382.27
13421.0,266.71,384.1,297.94,384.1
13541.0,268.01,385.93,299.38,385.93
13721.0,269.97,388.67,301.56,388.67
13841.0,271.28,390.5,303.02,390.5
14021.0,273.27,393.24,305.21,393.24
14141.0,274.6,395.07,306.69,395.07
14261.0,275.93,396.9,308.16,396.9
14400.0,277.49,399.03,309.88,399.03
