Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,300.0,300.0,300.0,300.0
153.99,300.0,302.74,300.23,302.74
293.99,300.0,305.3,300.58,305.3
433.99,300.0,307.86,301.01,307.86
583.99,300.0,310.6,301.54,310.6
723.99,300.01,313.17,302.09,313.17
873.99,300.03,315.92,302.73,315.92
1014.0,300.06,318.49,303.37,318.49
1154.0,300.11,321.05,304.04,321.05
1304.0,300.18,323.81,304.81,323.81
1444.0,300.28,326.38,305.55,326.38
1594.0,300.41,329.13,306.39,329.13
1734.0,300.56,331.71,307.2,331.71
1874.0,300.75,334.28,308.03,334.28
2024.0,300.97,337.03,308.96,337.03
2164.0,301.22,339.61,309.86,339.61
2314.0,301.52,342.37,310.85,342.37
2454.0,301.83,344.95,311.79,344.95
2594.0,302.17,347.52,312.73,347.52
2744.0,302.57,350.28,313.78,350.28
2884.0,302.98,352.85,314.78,352.85
3034.0,303.44,355.61,315.88,355.61
3174.0,303.91,358.19,316.93,358.19
3314.0,304.4,360.76,318.01,360.76
3464.0,304.96,363.52,319.18,363.52
3604.0,305.52,366.1,320.3,366.1
3754.0,306.14,368.86,321.53,368.86
3894.0,306.75,371.44,322.7,371.44
4034.0,307.39,374.01,323.88,374.01
4184.0,308.11,376.78,325.18,376.78
4324.0,308.81,379.35,326.4,379.35
4474.0,309.58,382.12,327.74,382.12
4614.0,310.33,384.69,329.01,384.69
4754.0,311.11,387.27,330.3,387.27
4904.0,311.97,390.06,331.69,390.06
5044.0,312.79,392.63,332.97,392.63
5194.0,313.7,395.39,334.36,395.39
5334.0,314.56,397.97,335.69,397.97
5474.0,315.45,400.55,337.03,400.55
5624.0,316.43,403.31,338.5,403.31
5764.0,317.36,405.89,339.88,405.89
5914.0,318.38,408.66,341.38,408.66
6054.0,319.36,411.24,342.8,411.24
6194.0,320.36,413.82,344.24,413.82
6344.0,321.45,416.58,345.8,416.58
6484.0,322.49,419.16,347.27,419.16
6634.0,323.63,421.93,348.87,421.93
6774.0,324.72,424.51,350.37,424.51
6914.0,325.83,427.09,351.89,427.09
7064.0,327.03,429.85,353.54,429.85
7204.0,328.18,432.43,355.09,432.43
7354.0,329.43,435.21,356.76,435.21
7494.0,330.59,437.8,358.31,437.8
7634.0,331.77,440.38,359.86,440.38
7784.0,333.05,443.15,361.54,443.15
7924.0,334.27,445.73,363.13,445.73
8074.0,335.59,448.5,364.84,448.5
8214.0,336.83,451.08,366.45,451.08
8354.0,338.1,453.66,368.08,453.66
8504.0,339.47,456.43,369.84,456.43
8644.0,340.77,459.01,371.5,459.01
8794.0,342.18,461.78,373.29,461.78
8934.0,343.52,464.36,374.97,464.36
9074.0,344.87,466.94,376.67,466.94
9224.0,346.33,469.71,378.49,469.71
9364.0,347.72,472.29,380.22,472.29
9514.0,349.22,475.06,382.07,475.06
9654.0,350.64,477.65,383.82,477.65
9794.0,352.07,480.23,385.57,480.23
9944.0,353.58,483.0,387.47,483.0
10084.0,355.0,485.59,389.24,485.59
10234.0,356.54,488.36,391.14,488.36
10374.0,357.99,490.94,392.92,490.94
10514.0,359.45,493.53,394.72,493.53
10664.0,361.04,496.3,396.65,496.3
10804.0,362.54,498.82,398.45,498.82
10954.0,364.16,498.9,400.19,498.9
11094.0,365.68,498.93,401.68,498.93
11234.0,367.23,498.96,403.12,498.96
11384.0,368.89,498.98,404.6,498.98
11524.0,370.46,499.0,405.94,499.0
11674.0,372.15,499.02,407.34,499.02
11814.0,373.73,499.03,408.61,499.03
11954.0,375.31,499.05,409.86,499.05
12104.0,376.99,499.06,411.16,499.06
12244.0,378.56,499.08,412.36,499.08
12394.0,380.23,499.09,413.62,499.09
12534.0,381.77,499.11,414.78,499.11
12674.0,383.31,499.12,415.92,499.12
12824.0,384.93,499.13,417.12,499.13
12964.0,386.43,499.14,418.22,499.14
13114.0,388.02,499.16,419.39,499.16
13254.0,389.49,499.17,420.46,499.17
13394.0,390.94,499.18,421.51,499.18
13544.0,392.48,499.19,422.63,499.19
13684.0,393.89,499.2,423.65,499.2
13834.0,395.39,499.21,424.73,499.21
13974.0,396.77,499.22,425.73,499.22
14114.0,398.09,499.23,426.71,499.23
14264.0,399.45,499.25,427.75,499.25
14400.0,400.68,499.26,428.67,499.26
