Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,300.0,300.0,300.0,300.0
153.99,300.0,302.06,300.18,302.06
293.99,300.0,303.97,300.44,303.97
433.99,300.0,305.89,300.76,305.89
583.99,300.0,307.95,301.16,307.95
723.99,300.01,309.88,301.57,309.88
873.99,300.02,311.94,302.05,311.94
1014.0,300.04,313.86,302.52,313.86
1154.0,300.08,315.79,303.03,315.79
1304.0,300.14,317.86,303.6,317.86
1444.0,300.21,319.78,304.16,319.78
1594.0,300.31,321.85,304.79,321.85
1734.0,300.42,323.78,305.4,323.78
1874.0,300.56,325.71,306.03,325.71
2024.0,300.73,327.78,306.72,327.78
2164.0,300.92,329.71,307.39,329.71
2314.0,301.14,331.77,308.13,331.77
2454.0,301.37,333.7,308.85,333.7
2594.0,301.63,335.64,309.58,335.64
2744.0,301.93,337.7,310.38,337.7
2884.0,302.24,339.64,311.14,339.64
3034.0,302.59,341.7,311.99,341.7
3174.0,302.94,343.64,312.79,343.64
3314.0,303.32,345.58,313.6,345.58
3464.0,303.75,347.65,314.46,347.65
3604.0,304.17,349.58,315.3,349.58
3754.0,304.64,351.65,316.21,351.65
3894.0,305.1,353.58,317.08,353.58
4034.0,305.59,355.51,317.96,355.51
4184.0,306.12,357.58,318.93,357.58
4324.0,306.65,359.52,319.85,359.52
4474.0,307.23,361.59,320.85,361.59
4614.0,307.79,363.52,321.8,363.52
4754.0,308.38,365.45,322.76,365.45
4904.0,309.02,367.53,323.81,367.53
5044.0,309.64,369.46,324.8,369.46
5194.0,310.33,371.53,325.88,371.53
5334.0,310.99,373.47,326.9,373.47
5474.0,311.67,375.4,327.94,375.4
5624.0,312.42,377.47,329.06,377.47
5764.0,313.13,379.41,330.12,379.41
5914.0,313.92,381.48,331.27,381.48
6054.0,314.67,383.42,332.36,383.42
6194.0,315.44,385.35,333.46,385.35
6344.0,316.28,387.43,334.65,387.43
6484.0,317.09,389.36,335.77,389.36
6634.0,317.95,391.45,336.95,391.45
6774.0,318.77,393.39,338.06,393.39
6914.0,319.61,395.32,339.18,395.32
7064.0,320.52,397.4,340.4,397.4
7204.0,321.38,399.29,341.55,399.29
7354.0,322.32,399.34,342.63,399.34
7494.0,323.21,399.37,343.55,399.37
7634.0,324.11,399.38,344.43,399.38
7784.0,325.09,399.4,345.33,399.4
7924.0,326.01,399.41,346.14,399.41
8074.0,327.02,399.42,346.99,399.42
8214.0,327.95,399.43,347.76,399.43
8354.0,328.89,399.44,348.51,399.44
8504.0,329.9,399.45,349.29,399.45
8644.0,330.83,399.46,350.01,399.46
8794.0,331.83,399.47,350.77,399.47
8934.0,332.75,399.48,351.46,399.48
9074.0,333.66,399.48,352.14,399.48
9224.0,334.63,399.49,352.86,399.49
9364.0,335.53,399.5,353.52,399.5
9514.0,336.48,399.51,354.21,399.51
9654.0,337.35,399.51,354.85,399.51
9794.0,338.21,399.52,355.48,399.52
9944.0,339.13,399.53,356.14,399.53
10084.0,339.97,399.53,356.75,399.53
10234.0,340.85,399.54,357.4,399.54
10374.0,341.67,399.55,357.99,399.55
10514.0,342.48,399.55,358.57,399.55
10664.0,343.33,399.56,359.19,399.56
10804.0,344.12,399.57,359.75,399.57
10954.0,344.95,399.57,360.35,399.57
11094.0,345.71,399.58,360.9,399.58
11234.0,346.46,399.58,361.44,399.58
11384.0,347.26,399.59,362.02,399.59
11524.0,347.99,399.6,362.54,399.6
11674.0,348.76,399.6,363.1,399.6
11814.0,349.47,399.61,363.61,399.61
11954.0,350.17,399.61,364.12,399.61
12104.0,350.91,399.62,364.65,399.62
12244.0,351.59,399.62,365.14,399.62
12394.0,352.31,399.63,365.66,399.63
12534.0,352.97,399.64,366.13,399.64
12674.0,353.62,399.64,366.6,399.64
12824.0,354.31,399.65,367.1,399.65
12964.0,354.95,399.65,367.56,399.65
13114.0,355.62,399.66,368.04,399.66
13254.0,356.23,399.66,368.48,399.66
13394.0,356.84,399.67,368.92,399.67
13544.0,357.48,399.67,369.38,399.67
13684.0,358.07,399.68,369.8,399.68
13834.0,358.69,399.68,370.25,399.68
13974.0,359.26,399.68,370.67,399.68
14114.0,359.83,399.69,371.07,399.69
14264.0,360.43,399.69,371.5,399.69
14400.0,360.96,399.7,371.89,399.7
