Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,105.4,105.4,105.4,105.4
153.97,105.4,105.89,105.45,105.89
293.97,105.4,106.35,105.52,106.35
433.97,105.4,106.85,105.61,106.85
583.97,105.4,107.43,105.73,107.43
723.97,105.41,107.97,105.85,107.97
873.97,105.42,108.79,106.02,108.79
1014.0,105.43,109.56,106.2,109.56
1154.0,105.45,110.27,106.4,110.27
1304.0,105.48,110.97,106.61,110.97
1444.0,105.52,111.63,106.82,111.63
1594.0,105.57,112.66,107.09,112.66
1734.0,105.63,113.62,107.36,113.62
1874.0,105.71,114.68,107.66,114.68
2024.0,105.8,115.92,108.02,115.92
2164.0,105.89,117.08,108.39,117.08
2314.0,106.01,118.51,108.81,118.51
2454.0,106.14,119.86,109.24,119.86
2594.0,106.28,121.37,109.71,121.37
2744.0,106.45,123.14,110.26,123.14
2884.0,106.63,124.8,110.81,124.8
3034.0,106.84,126.86,111.46,126.86
3174.0,107.07,128.78,112.1,128.78
3314.0,107.31,130.87,112.79,130.87
3464.0,107.6,133.26,113.59,133.26
3604.0,107.89,135.51,114.38,135.51
3754.0,108.24,138.51,115.33,138.51
3894.0,108.59,141.32,116.28,141.32
4034.0,108.98,144.13,117.28,144.13
4184.0,109.42,147.14,118.4,147.14
4324.0,109.88,149.98,119.48,149.98
4474.0,110.4,153.89,120.73,153.89
4614.0,110.93,157.55,121.99,157.55
4754.0,111.49,161.21,123.32,161.21
4904.0,112.14,165.13,124.81,165.13
5044.0,112.79,168.82,126.25,168.82
5194.0,113.53,173.67,127.94,173.67
5334.0,114.28,178.22,129.61,178.22
5474.0,115.07,182.77,131.36,182.77
5624.0,115.98,187.64,133.3,187.64
5764.0,116.88,192.21,135.18,192.21
5914.0,117.91,197.87,137.28,197.87
6054.0,118.91,203.15,139.32,203.15
6194.0,119.98,208.44,141.44,208.44
6344.0,121.18,214.1,143.79,214.1
6484.0,122.37,219.4,146.06,219.4
6634.0,123.71,225.51,148.6,225.51
6774.0,125.02,231.22,151.06,231.22
6914.0,126.41,236.93,153.59,236.93
7064.0,127.95,243.08,156.31,243.08
7204.0,129.44,248.79,158.88,248.79
7354.0,131.11,254.92,161.71,254.92
7494.0,132.73,260.63,164.42,260.63
7634.0,134.42,266.35,167.2,266.35
7784.0,136.3,272.48,170.23,272.48
7924.0,138.12,278.19,173.12,278.19
8074.0,140.14,283.87,176.23,283.87
8214.0,142.06,289.21,179.05,289.21
8354.0,144.02,294.51,181.91,294.51
8504.0,146.19,300.18,185.03,300.18
8644.0,148.28,305.46,187.99,305.46
8794.0,150.56,310.38,191.13,310.38
8934.0,152.75,314.95,194.08,314.95
9074.0,155.0,319.52,197.03,319.52
9224.0,157.45,324.42,200.23,324.42
9364.0,159.8,328.97,203.23,328.97
9514.0,162.29,333.23,206.28,333.23
9654.0,164.63,337.15,209.11,337.15
9794.0,167.01,340.83,211.94,340.83
9944.0,169.6,344.53,214.95,344.53
10084.0,172.04,347.98,217.75,347.98
10234.0,174.69,351.03,220.7,351.03
10374.0,177.19,353.88,223.42,353.88
10514.0,179.72,356.72,226.14,356.72
10664.0,182.44,359.76,229.03,359.76
10804.0,185.01,362.58,231.73,362.58
10954.0,187.77,365.06,234.57,365.06
11094.0,190.37,367.36,237.19,367.36
11234.0,192.97,369.47,239.79,369.47
11384.0,195.77,371.52,242.51,371.52
11524.0,198.39,373.43,245.03,373.43
11674.0,201.09,375.29,247.6,375.29
11814.0,203.54,376.98,249.9,376.98
11954.0,205.99,378.5,252.18,378.5
12104.0,208.61,379.97,254.59,379.97
12244.0,211.06,381.34,256.8,381.34
12394.0,213.67,382.61,259.14,382.61
12534.0,216.1,383.79,261.29,383.79
12674.0,218.52,384.87,263.42,384.87
12824.0,221.1,385.93,265.65,385.93
12964.0,223.49,386.91,267.72,386.91
13114.0,226.05,387.77,269.88,387.77
13254.0,228.41,388.56,271.88,388.56
13394.0,230.76,389.29,273.84,389.29
13544.0,233.27,390.02,275.91,390.02
13684.0,235.58,390.69,277.82,390.69
13834.0,238.04,391.3,279.82,391.3
13974.0,240.32,391.86,281.66,391.86
14114.0,242.58,392.38,283.48,392.38
14264.0,244.96,392.91,285.39,392.91
14400.0,247.0,393.39,287.06,393.39
