Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,100.0,100.0,100.0,100.0
153.97,100.0,102.57,100.25,102.57
293.97,100.0,104.96,100.62,104.96
433.97,100.0,107.36,101.07,107.36
583.97,100.01,109.93,101.63,109.93
723.97,100.03,112.34,102.21,112.34
873.97,100.08,114.91,102.88,114.91
1014.0,100.15,117.32,103.56,117.32
1154.0,100.26,119.73,104.27,119.73
1304.0,100.41,122.31,105.08,122.31
1444.0,100.59,124.72,105.88,124.72
1594.0,100.82,127.3,106.76,127.3
1734.0,101.08,129.71,107.62,129.71
1874.0,101.38,132.12,108.52,132.12
2024.0,101.74,134.7,109.51,134.7
2164.0,102.13,137.11,110.47,137.11
2314.0,102.58,139.7,111.52,139.7
2454.0,103.04,142.11,112.54,142.11
2594.0,103.54,144.52,113.59,144.52
2744.0,104.11,147.11,114.7,147.11
2884.0,104.68,149.53,115.77,149.53
3034.0,105.33,152.11,116.95,152.11
3174.0,105.97,154.53,118.08,154.53
3314.0,106.64,156.94,119.24,156.94
3464.0,107.4,159.53,120.51,159.53
3604.0,108.14,161.94,121.72,161.94
3754.0,108.96,164.53,123.04,164.53
3894.0,109.77,166.94,124.3,166.94
4034.0,110.6,169.36,125.58,169.36
4184.0,111.53,171.95,126.98,171.95
4324.0,112.42,174.37,128.31,174.37
4474.0,113.42,176.96,129.75,176.96
4614.0,114.37,179.37,131.12,179.37
4754.0,115.35,181.79,132.51,181.79
4904.0,116.44,184.38,134.02,184.38
5044.0,117.48,186.8,135.45,186.8
5194.0,118.62,189.39,137.01,189.39
5334.0,119.69,191.82,138.42,191.82
5474.0,120.78,194.24,139.85,194.24
5624.0,121.97,196.83,141.4,196.83
5764.0,123.1,199.25,142.88,199.25
5914.0,124.33,201.84,144.48,201.84
6054.0,125.51,204.26,145.99,204.26
6194.0,126.7,206.68,147.52,206.68
6344.0,128.0,209.27,149.19,209.27
6484.0,129.24,211.69,150.75,211.69
6634.0,130.59,214.28,152.45,214.28
6774.0,131.87,216.7,154.05,216.7
6914.0,133.17,219.12,155.67,219.12
7064.0,134.59,221.71,157.42,221.71
7204.0,135.93,224.14,159.06,224.14
7354.0,137.4,226.73,160.84,226.73
7494.0,138.78,229.15,162.52,229.15
7634.0,140.19,231.57,164.21,231.57
7784.0,141.71,234.17,166.04,234.17
7924.0,143.11,236.61,167.69,236.61
8074.0,144.61,239.2,169.45,239.2
8214.0,146.02,241.62,171.12,241.62
8354.0,147.45,244.04,172.81,244.04
8504.0,149.0,246.64,174.63,246.64
8644.0,150.45,249.06,176.35,249.06
8794.0,152.03,251.65,178.2,251.65
8934.0,153.52,254.08,179.94,254.08
9074.0,155.02,256.5,181.7,256.5
9224.0,156.65,259.09,183.6,259.09
9364.0,158.19,261.52,185.38,261.52
9514.0,159.85,264.11,187.3,264.11
9654.0,161.41,266.54,189.1,266.54
9794.0,162.99,268.96,190.92,268.96
9944.0,164.7,271.55,192.88,271.55
10084.0,166.31,273.98,194.72,273.98
10234.0,168.05,276.57,196.7,276.57
10374.0,169.69,279.0,198.56,279.0
10514.0,171.3,281.45,200.37,281.45
10664.0,173.0,284.05,202.28,284.05
10804.0,174.59,286.47,204.08,286.47
10954.0,176.32,289.06,206.02,289.06
11094.0,177.93,291.49,207.85,291.49
11234.0,179.56,293.91,209.69,293.91
11384.0,181.32,296.51,211.67,296.51
11524.0,182.97,298.93,213.53,298.93
11674.0,184.75,301.53,215.53,301.53
11814.0,186.43,303.95,217.41,303.95
11954.0,188.11,306.37,219.3,306.37
12104.0,189.93,308.97,221.34,308.97
12244.0,191.64,311.4,223.25,311.4
12394.0,193.49,313.99,225.3,313.99
12534.0,195.22,316.42,227.23,316.42
12674.0,196.97,318.84,229.17,318.84
12824.0,198.85,321.44,231.25,321.44
12964.0,200.62,323.87,233.2,323.87
13114.0,202.48,326.5,235.25,326.5
13254.0,204.18,328.92,237.12,328.92
13394.0,205.89,331.34,239.01,331.34
13544.0,207.73,333.94,241.04,333.94
13684.0,209.46,336.37,242.95,336.37
13834.0,211.32,338.96,245.0,338.96
13974.0,213.07,341.39,246.93,341.39
14114.0,214.82,343.81,248.87,343.81
14264.0,216.71,346.41,250.95,346.41
14400.0,218.44,348.77,252.85,348.77
