Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,200.0,200.0,200.0,200.0
153.9,200.0,202.74,200.25,202.74
293.9,200.0,205.29,200.61,205.29
433.9,200.0,207.85,201.06,207.85
583.9,200.0,210.6,201.62,210.6
723.9,200.02,213.16,202.2,213.16
873.9,200.05,215.91,202.87,215.91
1013.9,200.09,218.48,203.54,218.48
1153.9,200.16,221.04,204.25,221.04
1303.9,200.27,223.8,205.05,223.8
1443.9,200.4,226.37,205.84,226.37
1593.9,200.58,229.12,206.72,229.12
1733.9,200.77,231.69,207.57,231.69
1873.9,201.01,234.26,208.46,234.26
2023.9,201.3,237.02,209.44,237.02
2163.9,201.61,239.59,210.38,239.59
2313.9,201.98,242.35,211.43,242.35
2453.9,202.36,244.93,212.43,244.93
2593.9,202.77,247.5,213.42,247.5
2743.9,203.25,250.26,214.53,250.26
2883.9,203.74,252.83,215.59,252.83
3033.9,204.29,255.59,216.75,255.59
3173.9,204.84,258.17,217.87,258.17
3313.9,205.43,260.74,219.01,260.74
3463.9,206.09,263.5,220.26,263.5
3603.9,206.73,266.08,221.45,266.08
3753.9,207.46,268.84,222.75,268.84
3893.9,208.17,271.41,223.99,271.41
4033.9,208.91,273.99,225.25,273.99
4183.9,209.73,276.75,226.62,276.75
4323.9,210.54,279.33,227.92,279.33
4473.9,211.43,282.09,229.34,282.09
4613.9,212.29,284.67,230.69,284.67
4753.9,213.17,287.25,232.06,287.25
4903.9,214.15,290.03,233.54,290.03
5043.9,215.08,292.61,234.9,292.61
5193.9,216.11,295.37,236.38,295.37
5333.9,217.09,297.95,237.79,297.95
5473.9,218.09,300.52,239.22,300.52
5623.9,219.19,303.29,240.77,303.29
5763.9,220.24,305.87,242.24,305.87
5913.9,221.38,308.63,243.84,308.63
6053.9,222.48,311.21,245.34,311.21
6193.9,223.6,313.79,246.87,313.79
6343.9,224.82,316.55,248.52,316.55
6483.9,225.98,319.13,250.08,319.13
6633.9,227.25,321.9,251.77,321.9
6773.9,228.46,324.48,253.37,324.48
6913.9,229.69,327.06,254.98,327.06
7063.9,231.04,329.83,256.72,329.83
7203.9,232.31,332.41,258.36,332.41
7353.9,233.7,335.2,260.13,335.2
7493.9,234.98,337.78,261.74,337.78
7633.9,236.28,340.36,263.36,340.36
7783.9,237.69,343.13,265.13,343.13
7923.9,239.03,345.71,266.79,345.71
8073.9,240.48,348.48,268.6,348.48
8213.9,241.85,351.06,270.29,351.06
8353.9,243.24,353.64,272.01,353.64
8503.9,244.74,356.41,273.86,356.41
8643.9,246.16,358.99,275.6,358.99
8793.9,247.7,361.76,277.48,361.76
8933.9,249.16,364.34,279.25,364.34
9073.9,250.63,366.92,281.03,366.92
9223.9,252.23,369.69,282.95,369.69
9363.9,253.73,372.28,284.76,372.28
9513.9,255.36,375.04,286.71,375.04
9653.9,256.9,377.63,288.54,377.63
9793.9,258.46,380.21,290.38,380.21
9943.9,260.09,383.01,292.28,383.01
10084.0,261.63,385.59,294.08,385.59
10234.0,263.29,388.36,296.02,388.36
10374.0,264.85,390.95,297.84,390.95
10514.0,266.43,393.53,299.68,393.53
10664.0,268.13,396.3,301.67,396.3
10804.0,269.73,398.82,303.53,398.82
10954.0,271.46,398.91,305.31,398.91
11094.0,273.08,398.94,306.86,398.94
11234.0,274.72,398.96,308.34,398.96
11384.0,276.49,398.99,309.87,398.99
11524.0,278.15,399.01,311.25,399.01
11674.0,279.93,399.03,312.7,399.03
11814.0,281.59,399.04,314.01,399.04
11954.0,283.25,399.06,315.3,399.06
12104.0,285.02,399.07,316.65,399.07
12244.0,286.65,399.09,317.88,399.09
12394.0,288.39,399.1,319.18,399.1
12534.0,289.99,399.12,320.37,399.12
12674.0,291.57,399.13,321.55,399.13
12824.0,293.25,399.15,322.78,399.15
12964.0,294.8,399.16,323.91,399.16
13114.0,296.43,399.17,325.11,399.17
13254.0,297.94,399.18,326.2,399.18
13394.0,299.42,399.2,327.28,399.2
13544.0,300.99,399.21,328.42,399.21
13684.0,302.43,399.22,329.47,399.22
13834.0,303.94,399.25,330.57,399.25
13974.0,305.27,399.26,331.55,399.26
14114.0,306.57,399.27,332.52,399.27
14264.0,307.95,399.28,333.53,399.28
14400.0,309.19,399.29,334.44,399.29
