Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,203.6,203.6,203.6,203.6
153.91,203.6,203.93,203.63,203.93
293.91,203.6,204.24,203.67,204.24
433.91,203.6,204.56,203.73,204.56
583.91,203.6,204.93,203.8,204.93
723.91,203.6,205.28,203.88,205.28
873.91,203.61,205.77,203.97,205.77
1013.9,203.61,206.23,204.08,206.23
1153.9,203.62,206.71,204.2,206.71
1303.9,203.63,207.25,204.33,207.25
1443.9,203.65,207.75,204.47,207.75
1593.9,203.67,208.45,204.64,208.45
1733.9,203.7,209.11,204.81,209.11
1873.9,203.73,209.82,205.0,209.82
2023.9,203.78,210.64,205.23,210.64
2163.9,203.82,211.42,205.45,211.42
2313.9,203.88,212.36,205.72,212.36
2453.9,203.95,213.25,205.98,213.25
2593.9,204.02,214.23,206.27,214.23
2743.9,204.11,215.39,206.61,215.39
2883.9,204.2,216.47,206.94,216.47
3033.9,204.31,217.87,207.34,217.87
3173.9,204.42,219.18,207.74,219.18
3313.9,204.55,220.56,208.17,220.56
3463.9,204.7,222.13,208.66,222.13
3603.9,204.85,223.61,209.15,223.61
3753.9,205.04,225.62,209.73,225.62
3893.9,205.22,227.51,210.32,227.51
4033.9,205.42,229.39,210.93,229.39
4183.9,205.66,231.42,211.63,231.42
4323.9,205.9,233.32,212.3,233.32
4473.9,206.18,235.93,213.1,235.93
4613.9,206.47,238.38,213.9,238.38
4753.9,206.77,240.82,214.74,240.82
4903.9,207.13,243.45,215.68,243.45
5043.9,207.48,245.91,216.59,245.91
5193.9,207.89,249.15,217.64,249.15
5333.9,208.3,252.17,218.66,252.17
5473.9,208.74,255.2,219.74,255.2
5623.9,209.24,258.44,220.93,258.44
5763.9,209.74,261.48,222.09,261.48
5913.9,210.31,265.25,223.42,265.25
6053.9,210.88,268.78,224.72,268.78
6193.9,211.47,272.31,226.07,272.31
6343.9,212.15,276.09,227.56,276.09
6483.9,212.83,279.63,229.0,279.63
6633.9,213.59,283.7,230.6,283.7
6773.9,214.34,287.5,232.15,287.5
6913.9,215.13,291.3,233.75,291.3
7063.9,216.02,295.4,235.47,295.4
7203.9,216.89,299.2,237.09,299.2
7353.9,217.86,303.27,238.89,303.27
7493.9,218.81,307.08,240.6,307.08
7633.9,219.8,310.88,242.35,310.88
7783.9,220.9,314.96,244.27,314.96
7923.9,221.97,318.76,246.09,318.76
8073.9,223.16,322.56,248.06,322.56
8213.9,224.31,326.1,249.91,326.1
8353.9,225.51,329.64,251.79,329.64
8503.9,226.83,333.43,253.83,333.43
8643.9,228.1,336.96,255.75,336.96
8793.9,229.5,340.26,257.75,340.26
8933.9,230.83,343.3,259.59,343.3
9073.9,232.19,346.34,261.45,346.34
9223.9,233.68,349.59,263.45,349.59
9363.9,235.1,352.62,265.35,352.62
9513.9,236.65,355.29,267.34,355.29
9653.9,238.13,357.78,269.19,357.78
9793.9,239.64,360.24,271.04,360.24
9943.9,241.28,362.86,273.02,362.86
10084.0,242.83,365.29,274.87,365.29
10234.0,244.52,367.35,276.81,367.35
10374.0,246.11,369.26,278.6,369.26
10514.0,247.73,371.16,280.38,371.16
10664.0,249.47,373.21,282.28,373.21
10804.0,251.12,375.1,284.05,375.1
10954.0,252.9,376.7,285.9,376.7
11094.0,254.57,378.18,287.61,378.18
11234.0,256.24,379.59,289.3,379.59
11384.0,258.05,381.01,291.09,381.01
11524.0,259.74,382.33,292.74,382.33
11674.0,261.56,383.51,294.48,383.51
11814.0,263.19,384.64,296.0,384.64
11954.0,264.82,385.64,297.51,385.64
12104.0,266.56,386.61,299.09,386.61
12244.0,268.19,387.51,300.56,387.51
12394.0,269.92,388.35,302.1,388.35
12534.0,271.53,389.14,303.53,389.14
12674.0,273.14,389.87,304.93,389.87
12824.0,274.85,390.58,306.42,390.58
12964.0,276.44,391.25,307.79,391.25
13114.0,278.14,391.81,309.23,391.81
13254.0,279.71,392.32,310.55,392.32
13394.0,281.27,392.82,311.86,392.82
13544.0,282.94,393.33,313.24,393.33
13684.0,284.48,393.8,314.51,393.8
13834.0,286.12,394.19,315.84,394.19
13974.0,287.64,394.55,317.07,394.55
14114.0,289.14,394.89,318.28,394.89
14264.0,290.74,395.24,319.56,395.24
14400.0,292.17,395.55,320.7,395.55
