Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,190.0,190.0,190.0,190.0
160.89,190.0,191.73,190.18,191.73
340.89,190.0,193.7,190.49,193.7
460.89,190.0,195.02,190.74,195.02
580.89,190.01,196.34,191.01,196.34
760.89,190.02,198.32,191.47,198.32
880.89,190.04,199.64,191.81,199.64
1060.9,190.09,201.62,192.34,201.62
1180.9,190.14,202.95,192.72,202.95
1300.9,190.2,204.27,193.11,204.27
1480.9,190.31,206.25,193.73,206.25
1600.9,190.41,207.58,194.17,207.58
1780.9,190.58,209.56,194.84,209.56
1900.9,190.71,210.89,195.31,210.89
2020.9,190.86,212.21,195.79,212.21
2200.9,191.11,214.2,196.53,214.2
2320.9,191.3,215.52,197.04,215.52
2500.9,191.61,217.51,197.83,217.51
2620.9,191.84,218.83,198.37,218.83
2740.9,192.08,220.16,198.92,220.16
2920.9,192.47,222.15,199.77,222.15
3040.9,192.75,223.47,200.35,223.47
3220.9,193.2,225.46,201.24,225.46
3340.9,193.52,226.79,201.85,226.79
3460.9,193.85,228.11,202.46,228.11
3640.9,194.38,230.1,203.41,230.1
3760.9,194.74,231.43,204.05,231.43
3940.9,195.32,233.42,205.04,233.42
4060.9,195.72,234.74,205.7,234.74
4180.9,196.13,236.08,206.36,236.08
4360.9,196.77,238.06,207.36,238.06
4480.9,197.21,239.39,208.04,239.39
4660.9,197.9,241.38,209.08,241.38
4780.9,198.36,242.71,209.79,242.71
4900.9,198.84,244.03,210.51,244.03
5080.9,199.59,246.02,211.6,246.02
5200.9,200.09,247.35,212.34,247.35
5380.9,200.88,249.34,213.46,249.34
5500.9,201.41,250.67,214.22,250.67
5620.9,201.96,252.0,214.99,252.0
5800.9,202.8,253.99,216.16,253.99
5920.9,203.37,255.31,216.95,255.31
6100.9,204.25,257.31,218.14,257.31
6220.9,204.85,258.63,218.95,258.63
6340.9,205.46,259.96,219.77,259.96
6520.9,206.39,261.95,221.0,261.95
6640.9,207.03,263.28,221.83,263.28
6820.9,208.0,265.27,223.09,265.27
6940.9,208.66,266.6,223.94,266.6
7060.9,209.32,267.93,224.8,267.93
7240.9,210.34,269.92,226.1,269.92
7360.9,211.03,271.25,226.97,271.25
7540.9,212.09,273.25,228.29,273.25
7660.9,212.8,274.57,229.18,274.57
7780.9,213.52,275.9,230.08,275.9
7960.9,214.62,277.9,231.43,277.9
8080.9,215.36,279.22,232.34,279.22
8260.9,216.47,281.23,233.68,281.23
8380.9,217.22,282.56,234.57,282.56
8500.9,217.96,283.89,235.47,283.89
8680.9,219.1,285.88,236.83,285.88
8800.9,219.86,287.21,237.75,287.21
8980.9,221.02,289.2,239.14,289.2
9100.9,221.81,290.53,240.07,290.53
9220.9,222.59,291.86,241.01,291.86
9400.9,223.79,293.86,242.43,293.86
9520.9,224.59,295.19,243.38,295.19
9700.9,225.81,297.18,244.82,297.18
9820.9,226.64,298.51,245.78,298.51
9940.9,227.47,299.84,246.75,299.84
10121.0,228.72,301.83,248.21,301.83
10241.0,229.57,303.16,249.2,303.16
10421.0,230.85,305.16,250.68,305.16
10541.0,231.71,306.49,251.67,306.49
10661.0,232.57,307.82,252.67,307.82
10841.0,233.89,309.81,254.18,309.81
10961.0,234.77,311.14,255.19,311.14
11141.0,236.11,313.14,256.71,313.14
11261.0,237.0,314.47,257.73,314.47
11381.0,237.91,315.8,258.76,315.8
11561.0,239.27,317.79,260.3,317.79
11681.0,240.19,319.12,261.34,319.12
11861.0,241.58,321.12,262.9,321.12
11981.0,242.51,322.45,263.94,322.45
12101.0,243.45,323.78,264.99,323.78
12281.0,244.85,325.79,266.55,325.79
12401.0,245.76,327.12,267.56,327.12
12581.0,247.15,329.12,269.1,329.12
12701.0,248.07,330.45,270.13,330.45
12821.0,249.01,331.78,271.16,331.78
13001.0,250.41,333.77,272.72,333.77
13121.0,251.35,335.1,273.77,335.1
13301.0,252.77,337.1,275.34,337.1
13421.0,253.72,338.43,276.4,338.43
13541.0,254.68,339.76,277.46,339.76
13721.0,256.12,341.76,279.05,341.76
13841.0,257.09,343.09,280.12,343.09
14021.0,258.55,345.08,281.73,345.08
14141.0,259.53,346.41,282.81,346.41
14261.0,260.51,347.75,283.89,347.75
14400.0,261.66,349.29,285.15,349.29
