Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,100.0,100.0,100.0,100.0
153.97,100.0,101.37,100.13,101.37
293.97,100.0,102.65,100.33,102.65
433.97,100.0,103.93,100.57,103.93
583.97,100.01,105.3,100.87,105.3
723.97,100.02,106.58,101.18,106.58
873.97,100.04,107.95,101.54,107.95
1014.0,100.08,109.24,101.9,109.24
1154.0,100.14,110.52,102.28,110.52
1304.0,100.22,111.9,102.71,111.9
1444.0,100.31,113.18,103.13,113.18
1594.0,100.44,114.56,103.61,114.56
1734.0,100.58,115.84,104.07,115.84
1874.0,100.74,117.13,104.54,117.13
2024.0,100.93,118.51,105.07,118.51
2164.0,101.13,119.79,105.58,119.79
2314.0,101.37,121.17,106.15,121.17
2454.0,101.62,122.46,106.69,122.46
2594.0,101.89,123.75,107.25,123.75
2744.0,102.19,125.12,107.86,125.12
2884.0,102.5,126.41,108.45,126.41
3034.0,102.85,127.79,109.09,127.79
3174.0,103.2,129.08,109.7,129.08
3314.0,103.56,130.37,110.33,130.37
3464.0,103.97,131.75,111.02,131.75
3604.0,104.37,133.03,111.68,133.03
3754.0,104.83,134.41,112.39,134.41
3894.0,105.26,135.7,113.07,135.7
4034.0,105.72,136.99,113.77,136.99
4184.0,106.22,138.37,114.52,138.37
4324.0,106.71,139.66,115.24,139.66
4474.0,107.25,141.04,116.02,141.04
4614.0,107.77,142.33,116.76,142.33
4754.0,108.31,143.62,117.51,143.62
4904.0,108.9,145.01,118.33,145.01
5044.0,109.46,146.3,119.07,146.3
5194.0,110.07,147.68,119.88,147.68
5334.0,110.65,148.97,120.66,148.97
5474.0,111.25,150.26,121.44,150.26
5624.0,111.9,151.64,122.29,151.64
5764.0,112.52,152.93,123.1,152.93
5914.0,113.2,154.31,123.97,154.31
6054.0,113.84,155.6,124.8,155.6
6194.0,114.5,156.89,125.63,156.89
6344.0,115.22,158.27,126.54,158.27
6484.0,115.9,159.56,127.39,159.56
6634.0,116.64,160.95,128.31,160.95
6774.0,117.34,162.24,129.18,162.24
6914.0,118.06,163.53,130.06,163.53
7064.0,118.84,164.91,131.01,164.91
7204.0,119.58,166.2,131.91,166.2
7354.0,120.38,167.59,132.87,167.59
7494.0,121.14,168.88,133.79,168.88
7634.0,121.91,170.17,134.7,170.17
7784.0,122.74,171.55,135.69,171.55
7924.0,123.53,172.85,136.63,172.85
8074.0,124.39,174.23,137.63,174.23
8214.0,125.2,175.52,138.58,175.52
8354.0,126.02,176.81,139.54,176.81
8504.0,126.91,178.2,140.56,178.2
8644.0,127.75,179.49,141.53,179.49
8794.0,128.65,180.87,142.57,180.87
8934.0,129.51,182.17,143.55,182.17
9074.0,130.37,183.46,144.54,183.46
9224.0,131.31,184.84,145.6,184.84
9364.0,132.19,186.14,146.6,186.14
9514.0,133.14,187.52,147.68,187.52
9654.0,134.04,188.81,148.68,188.81
9794.0,134.94,190.11,149.7,190.11
9944.0,135.88,191.5,150.73,191.5
10084.0,136.75,192.8,151.71,192.8
10234.0,137.7,194.18,152.76,194.18
10374.0,138.59,195.47,153.75,195.47
10514.0,139.48,196.76,154.75,196.76
10664.0,140.44,198.15,155.83,198.15
10804.0,141.35,199.41,156.84,199.41
10954.0,142.32,199.46,157.8,199.46
11094.0,143.24,199.47,158.64,199.47
11234.0,144.16,199.49,159.43,199.49
11384.0,145.16,199.5,160.25,199.5
11524.0,146.09,199.51,161.0,199.51
11674.0,147.08,199.52,161.77,199.52
11814.0,148.0,199.53,162.47,199.53
11954.0,148.91,199.54,163.16,199.54
12104.0,149.88,199.55,163.88,199.55
12244.0,150.76,199.56,164.53,199.56
12394.0,151.7,199.57,165.22,199.57
12534.0,152.57,199.58,165.85,199.58
12674.0,153.41,199.58,166.47,199.58
12824.0,154.31,199.59,167.11,199.59
12964.0,155.13,199.6,167.71,199.6
13114.0,155.99,199.61,168.33,199.61
13254.0,156.78,199.61,168.9,199.61
13394.0,157.56,199.62,169.46,199.62
13544.0,158.38,199.63,170.05,199.63
13684.0,159.12,199.63,170.59,199.63
13834.0,159.91,199.64,171.16,199.64
13974.0,160.63,199.65,171.68,199.65
14114.0,161.34,199.65,172.19,199.65
14264.0,162.09,199.66,172.72,199.66
14400.0,162.75,199.67,173.2,199.67
