Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0,400.0,400.0,400.0,400.0
144,400.0,401.28,400.1,401.28
294,400.0,402.65,400.28,402.65
434,400.0,403.93,400.48,403.93
584,400.0,405.3,400.73,405.3
724,400.0,406.59,400.99,406.59
864,400.01,407.87,401.28,407.87
1014,400.02,409.25,401.6,409.25
1154,400.03,410.53,401.92,410.53
1304,400.06,411.91,402.28,411.91
1444,400.09,413.2,402.64,413.2
1584,400.14,414.48,403.01,414.48
1734,400.2,415.86,403.42,415.86
1874,400.27,417.15,403.81,417.15
2024,400.35,418.53,404.26,418.53
2164,400.45,419.81,404.68,419.81
2304,400.56,421.1,405.11,421.1
2454,400.69,422.48,405.6,422.48
2594,400.83,423.77,406.06,423.77
2744,400.99,425.15,406.56,425.15
2884,401.16,426.43,407.04,426.43
3024,401.34,427.72,407.54,427.72
3174,401.55,429.1,408.08,429.1
3314,401.76,430.39,408.59,430.39
3464,402.0,431.77,409.16,431.77
3604,402.24,433.06,409.69,433.06
3744,402.49,434.35,410.24,434.35
3894,402.77,435.73,410.84,435.73
4034,403.05,437.02,411.4,437.02
4184,403.36,438.4,412.02,438.4
4324,403.67,439.69,412.61,439.69
4464,403.98,440.97,413.2,440.97
4614,404.34,442.36,413.85,442.36
4754,404.68,443.65,414.47,443.65
4904,405.07,445.03,415.13,445.03
5044,405.43,446.32,415.76,446.32
5184,405.81,447.61,416.4,447.61
5334,406.24,448.99,417.1,448.99
5474,406.64,450.28,417.76,450.28
5624,407.09,451.66,418.47,451.66
5764,407.52,452.95,419.15,452.95
5904,407.95,454.24,419.83,454.24
6054,408.44,455.62,420.57,455.62
6194,408.9,456.91,421.27,456.91
6344,409.41,458.29,422.03,458.29
6484,409.89,459.58,422.74,459.58
6624,410.39,460.87,423.46,460.87
6774,410.93,462.26,424.25,462.26
6914,411.45,463.55,424.98,463.55
7064,412.01,464.93,425.78,464.93
7204,412.55,466.22,426.53,466.22
7344,413.09,467.51,427.29,467.51
7494,413.69,468.89,428.11,468.89
7634,414.26,470.18,428.89,470.18
7784,414.87,471.57,429.72,471.57
7924,415.46,472.86,430.51,472.86
8064,416.05,474.15,431.31,474.15
8214,416.7,475.53,432.16,475.53
8354,417.32,476.82,432.97,476.82
8504,417.98,478.21,433.84,478.21
8644,418.62,479.5,434.67,479.5
8784,419.26,480.79,435.49,480.79
8934,419.95,482.17,436.38,482.17
9074,420.61,483.47,437.22,483.47
9224,421.32,484.85,438.13,484.85
9364,422.0,486.14,438.98,486.14
9504,422.68,487.43,439.84,487.43
9654,423.42,488.82,440.76,488.82
9794,424.12,490.11,441.63,490.11
9944,424.88,491.49,442.57,491.49
10084,425.59,492.79,443.45,492.79
10224,426.31,494.08,444.33,494.08
10374,427.1,495.46,445.29,495.46
10514,427.83,496.75,446.18,496.75
10664,428.63,498.14,447.15,498.14
10804,429.39,499.4,448.06,499.4
10944,430.15,499.44,448.87,499.44
11094,430.97,499.46,449.67,499.46
11234,431.74,499.47,450.39,499.47
11384,432.58,499.48,451.13,499.48
11524,433.36,499.49,451.81,499.49
11664,434.15,499.5,452.46,499.5
11814,435.0,499.51,453.14,499.51
11954,435.79,499.52,453.77,499.52
12104,436.64,499.52,454.43,499.52
12244,437.42,499.53,455.03,499.53
12384,438.21,499.54,455.62,499.54
12534,439.04,499.54,456.24,499.54
12674,439.81,499.55,456.81,499.55
12824,440.63,499.56,457.42,499.56
12964,441.38,499.56,457.97,499.56
13104,442.13,499.57,458.52,499.57
13254,442.92,499.57,459.09,499.57
13394,443.65,499.58,459.62,499.58
13544,444.43,499.59,460.18,499.59
13684,445.14,499.59,460.7,499.59
13824,445.85,499.6,461.21,499.6
13974,446.59,499.6,461.74,499.6
14114,447.28,499.61,462.24,499.61
14264,448.01,499.61,462.76,499.61
14400,448.66,499.62,463.23,499.62
