Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0,110.0,110.0,110.0,110.0
161,110.0,112.7,110.29,112.7
341,110.0,115.79,110.8,115.79
461,110.01,117.85,111.22,117.85
581,110.02,119.91,111.68,119.91
761,110.06,123.0,112.44,123.0
881,110.11,125.07,112.99,125.07
1061,110.22,128.16,113.87,128.16
1181,110.32,130.23,114.5,130.23
1301,110.45,132.3,115.15,132.3
1481,110.69,135.4,116.18,135.4
1601,110.88,137.47,116.9,137.47
1781,111.23,140.57,118.01,140.57
1901,111.49,142.64,118.79,142.64
2021,111.78,144.7,119.59,144.7
2201,112.28,147.81,120.82,147.81
2321,112.64,149.88,121.67,149.88
2501,113.24,152.98,122.99,152.98
2621,113.67,155.06,123.87,155.06
2741,114.12,157.13,124.76,157.13
2921,114.85,160.23,126.14,160.23
3041,115.36,162.3,127.09,162.3
3221,116.18,165.41,128.55,165.41
3341,116.76,167.48,129.54,167.48
3461,117.35,169.55,130.56,169.55
3641,118.29,172.66,132.11,172.66
3761,118.95,174.73,133.17,174.73
3941,119.97,177.84,134.78,177.84
4061,120.68,179.91,135.88,179.91
4181,121.42,181.98,136.99,181.98
4361,122.55,185.09,138.69,185.09
4481,123.34,187.17,139.85,187.17
4661,124.56,190.28,141.6,190.28
4781,125.39,192.35,142.79,192.35
4901,126.25,194.42,144.0,194.42
5081,127.57,197.53,145.83,197.53
5201,128.47,199.62,147.04,199.62
5381,129.82,202.73,148.85,202.73
5501,130.74,204.8,150.07,204.8
5621,131.68,206.88,151.32,206.88
5801,133.12,209.99,153.21,209.99
5921,134.1,212.06,154.49,212.06
6101,135.59,215.17,156.43,215.17
6221,136.61,217.25,157.74,217.25
6341,137.64,219.32,159.06,219.32
6521,139.21,222.44,161.07,222.44
6641,140.28,224.51,162.42,224.51
6821,141.92,227.63,164.47,227.63
6941,143.02,229.7,165.86,229.7
7061,144.15,231.78,167.25,231.78
7241,145.86,234.89,169.36,234.89
7361,147.02,236.97,170.78,236.97
7541,148.78,240.08,172.92,240.08
7661,149.98,242.16,174.37,242.16
7781,151.16,244.26,175.78,244.26
7961,152.92,247.37,177.88,247.37
8081,154.11,249.44,179.29,249.44
8261,155.91,252.56,181.44,252.56
8381,157.13,254.63,182.88,254.63
8501,158.35,256.71,184.34,256.71
8681,160.21,259.82,186.54,259.82
8801,161.46,261.9,188.02,261.9
8981,163.37,265.02,190.26,265.02
9101,164.65,267.09,191.76,267.09
9221,165.94,269.17,193.27,269.17
9401,167.9,272.29,195.55,272.29
9521,169.22,274.36,197.09,274.36
9701,171.22,277.48,199.4,277.48
9821,172.57,279.56,200.95,279.56
9941,173.92,281.64,202.52,281.64
10121,175.98,284.75,204.87,284.75
10241,177.37,286.83,206.45,286.83
10421,179.4,289.97,208.75,289.97
10541,180.74,292.05,210.27,292.05
10661,182.09,294.13,211.81,294.13
10841,184.12,297.24,214.12,297.24
10961,185.49,299.32,215.68,299.32
11141,187.56,302.44,218.03,302.44
11261,188.95,304.51,219.61,304.51
11381,190.35,306.59,221.19,306.59
11561,192.47,309.71,223.58,309.71
11681,193.89,311.79,225.18,311.79
11861,196.03,314.91,227.6,314.91
11981,197.47,316.98,229.22,316.98
12101,198.92,319.06,230.84,319.06
12281,201.12,322.18,233.29,322.18
12401,202.59,324.26,234.94,324.26
12581,204.81,327.38,237.41,327.38
12701,206.3,329.46,239.07,329.46
12821,207.8,331.54,240.73,331.54
13001,210.0,334.68,243.16,334.68
13121,211.45,336.76,244.76,336.76
13301,213.63,339.88,247.18,339.88
13421,215.1,341.96,248.8,341.96
13541,216.57,344.03,250.44,344.03
13721,218.79,347.15,252.9,347.15
13841,220.28,349.23,254.54,349.23
14021,222.53,352.35,257.03,352.35
14141,224.04,354.43,258.69,354.43
14261,225.55,356.51,260.36,356.51
14400,227.31,358.92,262.3,358.92
