Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0,350.0,350.0,350.0,350.0
70,350.0,352.09027777777777,350.1701388888889,352.09027777777777
140,350.0,354.18055555555554,350.3402777777778,354.18055555555554
210,350.0,355.4484,350.55240000000003,355.4484
280,350.0,356.6664,350.76706666666666,356.6664
350,350.0,357.51800000000003,350.962,357.51800000000003
420,350.0,358.278,351.152,358.278
490,350.0,358.93773333333337,351.33186666666666,358.93773333333337
560,350.0,359.5724,351.5092,359.5724
630,350.0032857142857,360.2007142857143,351.685,360.2007142857143
700,350.0082857142857,360.8257142857143,351.86,360.8257142857143
770,350.0165714285714,361.339,352.0317142857143,361.339
840,350.0265714285714,361.794,352.2017142857143,361.794
910,350.0392,362.2444,352.3704,362.2444
980,350.0532,362.6924,352.5384,362.6924
1050,350.0702857142857,363.13885714285715,352.7048571428571,363.13885714285715
1120,350.09028571428576,363.58385714285714,352.86985714285714,363.58385714285714
1190,350.1168,364.0304,353.0364,364.0304
1260,350.1494666666667,364.4784,353.2044,364.4784
1330,350.183,364.9252857142857,353.3712857142857,364.9252857142857
1400,350.218,365.37028571428567,353.5362857142857,365.37028571428567
1470,350.2567142857143,365.7781428571428,353.7012857142857,365.7781428571428
1540,350.3017142857143,366.12314285714285,353.8662857142857,366.12314285714285
1610,350.3508,366.46826666666664,354.03066666666666,366.46826666666664
1680,350.4068,366.8136,354.194,366.8136
1750,350.4637142857143,367.15885714285713,354.35657142857144,367.15885714285713
1820,350.5237142857143,367.5038571428571,354.5165714285714,367.5038571428571
1890,350.5849333333333,367.8478666666667,354.6773333333333,367.8478666666667
1960,350.65026666666665,368.18853333333334,354.84066666666666,368.18853333333334
2030,350.71642857142854,368.52957142857144,355.0037142857143,368.52957142857144
2100,350.7914285714286,368.8745714285714,355.16371428571426,368.8745714285714
2170,350.86642857142857,369.2148571428571,355.3237142857143,369.2148571428571
2240,350.94142857142856,369.50485714285713,355.48371428571426,369.50485714285713
2310,351.0172,369.7948,355.644,369.7948
2380,351.1012,370.08413333333334,355.80733333333336,370.08413333333334
2450,351.1852,370.3734666666667,355.97066666666666,370.3734666666667
2520,351.2748571428572,370.66814285714287,356.13085714285717,370.66814285714287
2590,351.36485714285715,370.9631428571429,356.29085714285713,370.9631428571429
2660,351.458,371.25280000000004,356.4496,371.25280000000004
2730,351.55133333333333,371.54213333333337,356.6082666666667,371.54213333333337
2800,351.65,371.832,356.768,371.832
2870,351.75,372.122,356.928,372.122
2940,351.85,372.384,357.08799999999997,372.384
3010,351.95000000000005,372.639,357.248,372.639
3080,352.0558666666667,372.8953333333333,357.4069333333333,372.8953333333333
3150,352.1632,373.152,357.5656,373.152
3220,352.2722857142857,373.40757142857143,357.7251428571429,373.40757142857143
3290,352.38228571428573,373.6625714285714,357.88514285714285,373.6625714285714
3360,352.4936,373.9186666666667,358.0473333333333,373.9186666666667
3430,352.60560000000004,374.17533333333336,358.21066666666667,374.17533333333336
3500,352.71914285714286,374.43114285714285,358.37228571428574,374.43114285714285
3570,352.83414285714287,374.68614285714284,358.5322857142857,374.68614285714284
3640,352.9517142857143,374.9282857142857,358.69228571428573,374.9282857142857
3710,353.0717142857143,375.1582857142857,358.8522857142857,375.1582857142857
3780,353.1924,375.39,359.0116,375.39
3850,353.31373333333335,375.62333333333333,359.17026666666663,375.62333333333333
3920,353.4345714285714,375.85542857142855,359.32942857142854,375.85542857142855
3990,353.5545714285714,376.08542857142857,359.48942857142856,376.08542857142857
4060,353.6768,376.31666666666666,359.65066666666667,376.31666666666666
4130,353.8028,376.55,359.81399999999996,376.55
4200,353.9297142857143,376.78257142857143,359.97657142857145,376.78257142857143
4270,354.0597142857143,377.01257142857145,360.1365714285714,377.01257142857145
4340,354.18971428571433,377.23914285714284,360.29657142857144,377.23914285714284
4410,354.3197142857143,377.45414285714287,360.4565714285714,377.45414285714287
4480,354.4498666666667,377.668,360.6173333333333,377.668
4550,354.58053333333334,377.878,360.78066666666666,377.878
4620,354.7115714285714,378.08842857142855,360.9437142857143,378.08842857142855
4690,354.84657142857145,378.3034285714286,361.10371428571426,378.3034285714286
4760,354.9816,378.518,361.2636,378.518
4830,355.11693333333335,378.728,361.42226666666664,378.728
4900,355.2522666666667,378.938,361.5809333333333,378.938
4970,355.392,379.1527142857143,361.7408571428571,379.1527142857143
