Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input (C)
0.0,100.0,100.0,100.0,100.0
145.45454545454547,100.0,115.5496643383894,101.4926166254347,115.5496643383894
290.90909090909093,100.0,131.42548636363637,103.89818318181818,131.42548636363637
436.3636363636364,100.01095745454546,147.3826616969697,106.88617066666666,147.3826616969697
581.8181818181819,100.06913927272727,163.34387381818183,110.299504,163.34387381818183
727.2727272727274,100.21660545454544,179.32374036363638,114.10225618181819,179.32374036363638
872.7272727272727,100.50751454545455,195.3431343030303,118.1652864848485,195.3431343030303
1018.1818181818182,100.98941558441558,211.33,122.50292207792208,211.33
1163.6363636363637,101.67974545454545,227.33321212121214,127.13607272727272,227.33321212121214
1309.0909090909092,102.59,243.38036363636365,131.9149090909091,243.38036363636365
1454.5454545454547,103.75053333333334,259.3914060606061,136.93174545454548,259.3914060606061
1600.0000000000002,105.14685714285714,275.4125714285714,142.199,275.4125714285714
1745.4545454545455,106.78563636363637,291.4716363636363,147.5269090909091,291.4716363636363
1890.909090909091,108.66236363636364,307.50127272727275,153.09847272727274,307.50127272727275
2036.3636363636365,110.76516883116882,323.59088311688316,158.8518961038961,323.59088311688316
2181.818181818182,113.08884848484848,339.6047515151515,164.66886060606063,339.6047515151515
2327.2727272727275,115.62933766233766,355.64948051948056,170.7102987012987,355.64948051948056
2472.727272727273,118.38454545454546,371.74401298701304,176.86125974025975,371.74401298701304
2618.1818181818185,121.32910303030305,387.7764484848485,183.1204484848485,387.7764484848485
2763.636363636364,124.47322077922078,403.8268311688312,189.5638181818182,403.8268311688312
2909.0909090909095,127.78716363636364,419.93669090909094,196.05745454545456,419.93669090909094
3054.545454545455,131.2751038961039,435.97587012987015,202.67976623376626,435.97587012987015
3200.0000000000005,134.94414285714288,452.0304285714286,209.48014285714288,452.0304285714286
3345.454545454546,138.7513696969697,468.1304848484849,216.33562424242427,468.1304848484849
3490.909090909091,142.71729870129872,484.11233766233767,223.33046753246754,484.11233766233767
3636.3636363636365,146.85149090909093,496.40493333333336,230.217696969697,496.40493333333336
3781.818181818182,151.13858441558443,496.78775324675325,236.0854285714286,496.78775324675325
3927.2727272727275,155.50194805194806,496.96376623376625,241.24988311688313,496.96376623376625
4072.727272727273,160.00636363636366,497.0632363636364,246.03378181818184,497.0632363636364
4218.181818181819,164.64090909090913,497.1470909090909,250.5852207792208,497.1470909090909
4363.636363636364,169.38800000000003,497.21585454545453,254.94738181818184,497.21585454545453
4509.09090909091,174.203038961039,497.27503896103894,259.1625714285715,497.27503896103894
4654.545454545455,179.07116883116885,497.3344805194805,263.2478961038961,497.3344805194805
4800.0,183.9556,497.38533333333334,267.22586666666666,497.38533333333334
4945.454545454546,188.83576623376624,497.4348051948052,271.1067012987013,497.4348051948052
5090.909090909091,193.59043636363637,497.49189090909096,274.87836363636364,497.49189090909096
5236.363636363637,198.10116883116885,497.55512987012986,278.52488311688313,497.55512987012986
5381.818181818182,202.55503896103897,497.60366233766234,282.0439740259741,497.60366233766234
5527.272727272728,206.9688363636364,497.64420606060605,285.4694787878788,497.64420606060605
5672.727272727273,211.34485714285714,497.6839220779221,288.8268051948052,497.6839220779221
5818.181818181819,215.67378181818182,497.7244484848485,292.1100606060606,497.7244484848485
5963.636363636364,219.96363636363637,497.76418181818184,295.33845454545457,497.76418181818184
6109.09090909091,224.20370129870133,497.8018051948052,298.5083896103896,497.8018051948052
6254.545454545455,228.38756363636364,497.83614545454543,301.6235636363636,497.83614545454543
6400.000000000001,232.52,497.872,304.688,497.872
